,Unnamed: 0,first-author,first-author-affiliation,last-author,last-author-affiliation,title
99,99,Hsin-Ying Lee,"University of California, Merced",Jan Kautz,NVIDIA,Dancing to Music.
100,100,Zelda Mariet,Google AI,Jasper Snoek,Google Brain,DppNet: Approximating Determinantal Point Processes with Deep Networks.
101,101,Nicki Skafte,Technical University of Denmark,Søren Hauberg,Technical University of Denmark,Explicit Disentanglement of Appearance and Perspective in Generative Models.
102,102,Ruho Kondo,"Toyota Central R&D Labs., Inc.",Takuro Kutsuna,Toyota Central R&D Labs. Inc.,Flow-based Image-to-Image Translation with Feature Disentanglement.
103,103,Bingzhe Wu,Peeking University,Jun Zhou,Ant Financial,Generalization in Generative Adversarial Networks: A Novel Perspective from Privacy Protection.
104,104,Tuomas Kynkäänniemi,NVIDIA; Aalto University,Timo Aila,NVIDIA,Improved Precision and Recall Metric for Assessing Generative Models.
105,105,Jaemin Yoo,Seoul National University,U Kang,Seoul National University,Knowledge Extraction with No Observable Data.
106,106,Tingting Qiao,Zhejiang University,Dacheng Tao,University of Sydney,"Learn, Imagine and Create: Text-to-Image Generation from Prior Knowledge."
107,107,Yikang LI,The Chinese University of Hong Kong; Sensetime,Xiaogang Wang,The Chinese University of Hong Kong,PasteGAN: A Semi-Parametric Method to Generate Image from Scene Graph.
108,108,Yunji Kim,Yonsei University,Seon Joo Kim,Yonsei University / Facebook,Unsupervised Keypoint Learning for Guiding Class-Conditional Video Prediction.
109,109,Difan Zou,"University of California, Los Angeles",Quanquan Gu,UCLA,An Improved Analysis of Training Over-parameterized Deep Neural Networks.
110,110,Matan Atzmon,Weizmann Institute Of Science,Yaron Lipman,Weizmann Institute of Science,Controlling Neural Level Sets.
111,111,Shaojie Bai,Carnegie Mellon University,Vladlen Koltun,Intel Labs,Deep Equilibrium Models.
112,112,Junbang Liang,"University of Maryland, College Park",Vladlen Koltun,Intel Labs,Differentiable Cloth Simulation for Inverse Problems.
113,113,Mahyar Fazlyab,University of Pennsylvania,George Pappas,University of Pennsylvania,Efficient and Accurate Estimation of Lipschitz Constants for Deep Neural Networks.
114,114,Mete Ozay,Independent Researcher (N/A),Mete Ozay,Independent Researcher (N/A),Fine-grained Optimization of Deep Neural Networks.
115,115,Yuan Cao,UCLA,Quanquan Gu,UCLA,Generalization Bounds of Stochastic Gradient Descent for Wide and Deep Neural Networks.
116,116,Lili Su,MIT,Pengkun Yang,Princeton University,On Learning Over-parameterized Neural Networks: A Functional Approximation Perspective.
117,117,Zhuoning Yuan,University of Iowa,Tianbao Yang,The University of Iowa,Stagewise Training Accelerates Convergence of Testing Error Over SGD.
118,118,Yuanzhi Li,Princeton,Tengyu Ma,Stanford University,Towards Explaining the Regularization Effect of Initial Large Learning Rate in Training Neural Networks.
