,Unnamed: 0,first-author,first-author-affiliation,last-author,last-author-affiliation,title
1079,1079,Zhen Zhang,WASHINGTON UNIVERSITY IN ST.LOUIS,Arye Nehorai,WASHINGTON UNIVERSITY IN ST.LOUIS,KerGM: Kernelized Graph Matching.
1080,1080,Pan Li,Stanford,Olgica Milenkovic,University of Illinois at Urbana-Champaign,Optimizing Generalized PageRank Methods for Seed-Expansion Community Detection.
1081,1081,Ehsan Hajiramezanali,Texas A&M University,Xiaoning Qian,Texas A&M,Variational Graph Recurrent Neural Networks.
1082,1082,Fan-Yun Sun,National Taiwan University,Jian Tang,Mila,vGraph: A Generative Model for Joint Community Detection and Node Representation Learning.
1083,1083,Heliang Zheng,University of Science and Technology of China,Jiebo Luo,U. Rochester,Learning Deep Bilinear Transformation for Fine-grained Image Representation.
1084,1084,Chanho Eom,Yonsei University,Bumsub Ham,Yonsei University,Learning Disentangled Representation for Robust Person Re-identification.
1085,1085,Kaidi Cao,Stanford University,Tengyu Ma,Stanford University,Learning Imbalanced Datasets with Label-Distribution-Aware Margin Loss.
1086,1086,Hadi Salman,Microsoft Research AI,Pengchuan Zhang,Microsoft Research,A Convex Relaxation Barrier to Tight Robustness Verification of Neural Networks.
1087,1087,Jana Kulkarni,"MSR, Redmond",Harsha Nori,Microsoft,An Algorithmic Framework For Differentially Private Data Analysis on Trusted Processors.
1088,1088,Ligeng Zhu,MIT,Song Han,MIT,Deep Leakage from Gradients.
1089,1089,Ximing Qiao,Duke University,Helen Li,Duke University,Defending Neural Backdoors via Generative Distribution Modeling.
1090,1090,Eugene Bagdasaryan,"Cornell Tech, Cornell University",Vitaly Shmatikov,Cornell University,Differential Privacy Has Disparate Impact on Model Accuracy.
1091,1091,Kareem Amin,Google Research,Sergei Vassilvitskii,Google,Differentially Private Covariance Estimation.
1092,1092,Matthew Reimherr,Pennsylvania State University,Jordan Awan,Penn State University,Elliptical Perturbations for Differential Privacy.
1093,1093,Olga Ohrimenko,The University of Melbourne,Sajin Sasy,University of Waterloo,Oblivious Sampling Algorithms for Private Data Analysis.
1094,1094,David Durfee,Georgia Tech,Ryan Rogers,LinkedIn,Practical Differentially Private Top-k Selection with Pay-what-you-get Composition.
1095,1095,Borja Balle,Amazon,Joseph Geumlek,"University of California, San Diego",Privacy Amplification by Mixing and Diffusion Mechanisms.
1096,1096,Raef Bassily,The Ohio State University,Abhradeep Guha Thakurta,University of California Santa Cruz,Private Stochastic Convex Optimization with Optimal Rates.
1097,1097,Bolin Wei,Peking University,Zhi Jin,"Key Lab of High Confidence Software Technologies (Peking University), Ministry o",Code Generation as a Dual Task of Code Summarization.
1098,1098,Charith Mendis,MIT,Michael Carbin,MIT,Compiler Auto-Vectorization with Imitation Learning.
