,Unnamed: 0,first-author,first-author-affiliation,last-author,last-author-affiliation,title
679,679,Xuhui Fan,University of New South Wales,Ling Chen,""" University of Technology, Sydney, Australia""",Scalable Deep Generative Relational Model with High-Order Node Dependence.
680,680,Yuge Shi,University of Oxford,Philip  Torr,University of Oxford,Variational Mixture-of-Experts Autoencoders for Multi-Modal Deep Generative Models.
681,681,Taesup Kim,"Mila, Université de Montréal / Kakao Brain",Yoshua Bengio,Mila - University of Montreal,Variational Temporal Abstraction.
682,682,Andrei Kulunchakov,Inria,Julien Mairal,Inria,A Generic Acceleration Framework for Stochastic Composite Optimization.
683,683,Guanghui Lan,Georgia Tech,Yi Zhou,IBM Almaden Research Center,A unified variance-reduced accelerated gradient method for convex optimization.
684,684,Ashia Wilson,UC Berkeley,Andre Wibisono,Georgia Tech,Accelerating Rescaled Gradient Descent: Fast Optimization of Smooth Functions.
685,685,Aymeric Dieuleveut,"Ecole Polytechnique, IPParis",Kumar Kshitij Patel,Toyota Technological Institute at Chicago,Communication trade-offs for Local-SGD with large step size.
686,686,Miguel Vaquero,"University of California, San Diego",Jorge Cortes,UCSD,Convergence-Rate-Matching Discretization of Accelerated Optimization Flows Through Opportunistic State-Triggered Control.
687,687,Rakshith Sharma Srinivasa,Georgia Institute of Technology,Justin Romberg,Georgia Institute of Technology,Decentralized sketching of low rank matrices.
688,688,Zheng Li,Tsinghua University,Christopher De Sa,Cornell,Dimension-Free Bounds for Low-Precision Training.
689,689,Beidi Chen,Rice University,ANSHUMALI Shrivastava,Rice University,Fast and Accurate Stochastic Gradient Estimation.
690,690,Deeksha Adil,University of Toronto,Sushant Sachdeva,University of Toronto,"Fast, Provably convergent IRLS Algorithm for p-norm Linear Regression."
691,691,Brendan O'Donoghue,DeepMind,Chris J. Maddison,"Institute for Advanced Study, Princeton",Hamiltonian descent for composite objectives.
692,692,Jonathan Lacotte,Stanford University,Marco Pavone,Stanford University,High-Dimensional Optimization in Adaptive Random Subspaces.
693,693,Qi Lei,University of Texas at Austin,Alex Dimakis,"University of Texas, Austin",Primal-Dual Block Generalized Frank-Wolfe.
694,694,Adithya M Devraj,University of Florida,Jianshu Chen,Tencent AI Lab,Stochastic Variance Reduced Primal Dual Algorithms for Empirical Composition Optimization.
695,695,Felipe Tobar,Universidad de Chile,Felipe Tobar,Universidad de Chile,Band-Limited Gaussian Processes: The Sinc Kernel.
696,696,Alex Wang,Cornell University,Andrew Gordon Wilson,New York University,Exact Gaussian Processes on a Million Data Points.
697,697,Greg Benton,New York University,Andrew Gordon Wilson,New York University,Function-Space Distributions over Kernels.
698,698,Oliver Hamelijnck,The Alan Turing Institute,Mark Girolami,Imperial College London,Multi-resolution Multi-task Gaussian Processes.
