,Unnamed: 0,first-author,first-author-affiliation,last-author,last-author-affiliation,title
59,59,Cameron Musco,Massachusetts Institute of Technology,Christopher Musco,Mass. Institute of Technology,Recursive Sampling for the Nystrom Method.
60,60,Muhammad Farhan,LUMS,Imdad Khan,LUMS,Efficient Approximation Algorithms for Strings Kernel Based Sequence Classification.
61,61,Jeremiah Liu,Harvard University,Brent Coull,Harvard University,Robust Hypothesis Test for Nonlinear Effect with Gaussian Processes.
62,62,Alberto Bietti,Inria,Julien Mairal,Inria,Invariance and Stability of Deep Convolutional Representations.
63,63,Ho Chung Law,University of Oxford,Dino Sejdinovic,University of Oxford,Testing and Learning on Distributions with Symmetric Noise Invariance.
64,64,Maximilian Alber,TU Berlin,Fei Sha,University of Southern California (USC),An Empirical Study on The Properties of Random Bases for Kernel Methods.
65,65,Dipan Pal,Carnegie Mellon University,Marios Savvides,Carnegie Mellon University,Max-Margin Invariant Features from Transformed Unlabelled Data.
66,66,Zahra Ghodsi,New York University,Siddharth Garg,NYU,SafetyNets: Verifiable Execution of Deep Neural Networks on an Untrusted Cloud.
67,67,Hongyuan Mei,JOHNS HOPKINS UNIVERSITY,Jason Eisner,Johns Hopkins University,The Neural Hawkes Process: A Neurally Self-Modulating Multivariate Point Process.
68,68,Eric Balkanski,Harvard University,Yaron Singer,Harvard University,The Importance of Communities for Learning to Influence.
69,69,Will Hamilton,Stanford University,Jure Leskovec,Stanford University and Pinterest,Inductive Representation Learning on Large Graphs.
70,70,Manasi Vartak,Massachusetts Institute of Technology,Hugo Larochelle,Google Brain,A Meta-Learning Perspective on Cold-Start Recommendations for Items.
71,71,Maksims Volkovs,layer6.ai,Tomi Poutanen,,DropoutNet: Addressing Cold Start in Recommender Systems.
72,72,Virginia Smith,Stanford University,Ameet S Talwalkar,CMU,Federated Multi-Task Learning.
73,73,Urs Köster,Intel Corporation,Naveen Rao,Intel,Flexpoint: An Adaptive Numerical Format for Efficient Training of Deep Neural Networks.
74,74,Ahmed M. Alaa,UCLA,Mihaela van der Schaar,UCLA and Oxford University,Bayesian Inference of Individualized Treatment Effects using Multi-task Gaussian Processes.
75,75,Nicolò Colombo,University College London,Soong Moon Kang,University College London,Tomography of the London Underground: a Scalable Model for Origin-Destination Data.
76,76,Sheng Li,University of Georgia,Yun Fu,Northeastern University,Matching on Balanced Nonlinear Representations for Treatment Effects Estimation.
77,77,Kristof Schütt,TU Berlin,Klaus-Robert Müller,TU Berlin,SchNet: A continuous-filter convolutional neural network for modeling quantum interactions.
78,78,Shumeet Baluja,"Google, Inc.",Shumeet Baluja,"Google, Inc.",Hiding Images in Plain Sight: Deep Steganography.
