,Unnamed: 0,first-author,first-author-affiliation,last-author,last-author-affiliation,title
639,639,Matt Kusner,University of Oxford,Ricardo Silva,University College London,Counterfactual Fairness.
640,640,Christos Louizos,University of Amsterdam,Max Welling,University of Amsterdam and University of California Irvine and CIFAR,Causal Effect Inference with Deep Latent-Variable Models.
641,641,Mikhail Yurochkin,IBM Research AI,Long Nguyen,University of Michigan,Conic Scan-and-Cover algorithms for nonparametric topic modeling.
642,642,Arthur Choi,UCLA,Adnan Darwiche,UCLA,Tractability in Structured Probability Spaces.
643,643,Jonathan Huggins,Massachusetts Institute of Technology,Tamara Broderick,MIT,PASS-GLM: polynomial approximate sufficient statistics for scalable Bayesian GLM inference.
644,644,Anirban Roychowdhury,Ohio State University,Srinivasan Parthasarathy,The Ohio State University,Adaptive Bayesian Sampling with Monte Carlo EM.
645,645,Peter Schulam,Johns Hopkins University,Suchi Saria,Johns Hopkins University,Reliable Decision Support using Counterfactual Models.
646,646,Matthias Poloczek,Cornell University,Peter Frazier,Cornell / Uber,Multi-Information Source Optimization.
647,647,Hugh Salimbeni,Imperial College London,Marc Deisenroth,Imperial College London,Doubly Stochastic Variational Inference for Deep Gaussian Processes.
648,648,Mark van der Wilk,University of Cambridge,James Hensman,PROWLER.io,Convolutional Gaussian Processes.
649,649,Yi Ding,University of Chicago,Jon Eskreis-Winkler,University of Chicago,Multiresolution Kernel Approximation for Gaussian Process Regression.
650,650,Christoph Dann,Carnegie Mellon University,Emma Brunskill,Stanford University,Unifying PAC and Regret: Uniform PAC Bounds for Episodic Reinforcement Learning.
651,651,Kareem Amin,Google Research,Satinder Singh,University of Michigan,Repeated Inverse Reinforcement Learning.
652,652,Dylan Hadfield-Menell,UC Berkeley,Anca Dragan,UC Berkeley,Inverse Reward Design.
653,653,Joao V Messias,Morpheus Labs,Shimon Whiteson,Oxford University,Dynamic-Depth Context Tree Weighting.
654,654,Duc Nguyen,Singapore Management University,Hoong Chuin Lau,Singapore Management University,Policy Gradient With Value Function Approximation For Collective Multiagent Planning.
655,655,Marc Lanctot,DeepMind,Thore Graepel,DeepMind,A Unified Game-Theoretic Approach to Multiagent Reinforcement Learning.
656,656,El-Mahdi El Mhamdi,EPFL,Alexandre Maurer,EPFL,Dynamic Safe Interruptibility for Decentralized Multi-Agent Reinforcement Learning.
657,657,Ryan Lowe,McGill University,Igor Mordatch,OpenAI,Multi-Agent Actor-Critic for Mixed Cooperative-Competitive Environments.
658,658,Peter Bartlett,UC Berkeley,Matus Telgarsky,UIUC,Spectrally-normalized margin bounds for neural networks.
