19,19,Mark Herbster,University College London,Massimiliano Pontil,IIT & UCL,Mistake Bounds for Binary Matrix Completion.
20,20,Yusuf Aytar,MIT,Antonio Torralba,MIT,SoundNet: Learning Sound Representations from Unlabeled Video.
21,21,Shuangfei Zhai,Binghamton University,Zhongfei (Mark) Zhang,Binghamton University,Doubly Convolutional Neural Networks.
22,22,Christopher W Lynn,University of Pennsylvania,Daniel Lee,University of Pennsylvania,Maximizing Influence in an Ising Network: A Mean-Field Optimal Solution.
23,23,Shahin Jabbari,University of Pennsylvania,Steven Wu,University of Pennsylvania,Learning from Rational Behavior: Predicting Solutions to Unknown Linear Programs.
24,24,Matthew Joseph,University of Pennsylvania,Aaron Roth,University of Pennsylvania,Fairness in Learning: Classic and Contextual Bandits.
25,25,Kun He,Huazhong University of Science and Technology,John Hopcroft,Cornell University,A Powerful Generative Model Using Random Weights for the Deep Image Representation.
26,26,Samir Chowdhury,The Ohio State University,Zane T Smith,Ohio State University,Improved Error Bounds for Tree Representations of Metric Spaces.
27,27,Ji Hyun Bak,Princeton University,Jonathan Pillow,Princeton University,Adaptive optimal training of animal behavior.
28,28,Pascal Germain,Laval University,Simon Lacoste-Julien,INRIA,PAC-Bayesian Theory Meets Bayesian Inference.
29,29,James McQueen,University of Washington,Dominique Perrault-Joncas,Google,Nearly Isometric Embedding by Relaxation.
30,30,Yali Wan,University of Washington,Marina Meila,University of Washington,Graph Clustering: Block-models and model free results.
31,31,Ozan Sener,Cornell University,Silvio Savarese,Stanford University,Learning Transferrable Representations for Unsupervised Domain Adaptation.
32,32,Osbert Bastani,Stanford University,Antonio Criminisi,Microsoft Research,Measuring Neural Net Robustness with Constraints.
33,33,Ivan Herreros,Universitat Pompeu Fabra,Paul Verschure,ICREA - Universitat Pompeu Fabra,A forward model at Purkinje cell synapses facilitates cerebellar anticipatory control.
34,34,Cristina Savin,IST Austria,Gasper Tkacik,Institute of Science and Technology Austria,Estimating Nonlinear Neural Response Functions using GP Priors and Kronecker Methods.
35,35,Mingbo Cai,Princeton University,Yael Niv,Princeton University,A Bayesian method for reducing bias in neural representational similarity analysis.
36,36,Jakob Foerster,University of Oxford,Shimon Whiteson,University of Oxford,Learning to Communicate with Deep Multi-Agent Reinforcement Learning.
37,37,Veeru Sadhanala,Carnegie Mellon University,Ryan Tibshirani,Carnegie Mellon University,"Total Variation Classes Beyond 1d: Minimax Rates, and the Limitations of Linear Smoothers."
38,38,Maja Rudolph,Columbia University,David Blei,Columbia University,Exponential Family Embeddings.
