,Unnamed: 0,first-author,first-author-affiliation,last-author,last-author-affiliation,title
79,79,Maria-Florina Balcan,Carnegie Mellon University,Hongyang Zhang,CMU,Noise-Tolerant Life-Long Matrix Completion via Adaptive Sampling.
80,80,Yangyan Li,Stanford University,Leonidas Guibas,Stanford University,FPNN: Field Probing Neural Networks for 3D Data.
81,81,Yuxun Zhou,UC Berkeley,Costas J Spanos,"University of California, Berkeley",Causal meets Submodular: Subset Selection with Directed Information.
82,82,Diederik Kingma,Google,Max Welling,University of Amsterdam / Qualcomm AI Research,Improving Variational Autoencoders with Inverse Autoregressive Flow.
83,83,Keerthiram Murugesan,Carnegie Mellon University,Yiming Yang,CMU,Adaptive Smoothed Online Multi-Task Learning.
84,84,Brian Bullins,Princeton University,Tomer Koren,Technion---Israel Inst. of Technology,The Limits of Learning with Missing Data.
85,85,Matteo Turchetta,ETH Zurich,Andreas Krause,ETH Zurich,Safe Exploration in Finite Markov Decision Processes with Gaussian Processes.
86,86,Kévin Degraux,Université catholique de Louva,Laurent Jacques,Université catholique de Louvain,Sparse Support Recovery with Non-smooth Loss Functions.
87,87,Ramya Korlakai Vinayak,Caltech,Babak Hassibi,Caltech,Crowdsourced Clustering: Querying Edges vs Triangles.
88,88,Ian Yen,University of Texas at Austin,Inderjit Dhillon,UT Austin & Amazon,Dual Decomposed Learning with Factorwise Oracle for Structural SVM of Large Output Domain.
89,89,Kevin Ellis,MIT,Josh Tenenbaum,MIT,Sampling for Bayesian Program Learning.
90,90,Paul Lagrée,Université Paris Sud,Olivier Cappe,,Multiple-Play Bandits in the Position-Based Model.
91,91,Xiaojiao Mao,Nanjing University,Yu-Bin Yang,NanjingUniversity,Image Restoration Using Very Deep Convolutional Encoder-Decoder Networks with Symmetric Skip Connections.
92,92,Scott Yang,New York University,Mehryar Mohri,Google Research & Courant Institute of Mathematical Sciences,Optimistic Bandit Convex Optimization.
93,93,Justin Khim,University of Pennsylvania,Po-Ling Loh,Berkeley,Computing and maximizing influence in linear threshold and triggering models.
94,94,Chaoyue Liu,The Ohio State University,Mikhail Belkin,Ohio State University,Clustering with Bregman Divergences: an Asymptotic Analysis.
95,95,LEONARDI Leonardi,Sapienza University of Rome,Mohammad Mahdian,Google Research,Community Detection on Evolving Graphs.
96,96,Siddartha Ramamohan,Indian Institute of Science,Shivani Agarwal,University of Pennsylvania,Dueling Bandits: Beyond Condorcet Winners to General Tournament Solutions.
97,97,Oren Tadmor,OrCam,Amnon Shashua,OrCam,Learning a Metric Embedding  for Face Recognition using the Multibatch Method.
98,98,Motonobu Kanagawa,The Institute of Statistical Mathematics,Kenji Fukumizu,Institute of Statistical Mathematics / Preferred Networks / RIKEN AIP,Convergence guarantees for kernel-based quadrature rules in misspecified settings.
