,first-author-affiliation,last-author-affiliation,title
0," University of Manchester, UK"," Queen's University Belfast, UK",Learning Bayesian networks with incomplete data by augmentation
1," University of Manchester, UK"," University of Waterloo, Canada",Unsupervised domain adaptation with a relaxed covariate shift assumption
2, Indian Institute of Technology Bombay, Microsoft Research,Scalable optimization of multivariate performance measures in multi-instance multi-label learning
3," Horst Görtz Institute for IT Security and Faculty of Mathematics and Ruhr-Universität Bochum, Germany"," Dept. Computing and Information Systems, The University of Melbourne, Australia",The bernstein mechanism: function release under differential privacy
4, The Ohio State University," University of California, Davis",Heavy-tailed analogues of the covariance matrix for ICA
5," Department of Computer Science, The University of Western Ontario"," Department of Computer Science, The University of Western Ontario",Fast generalized distillation for semi-supervised domain adaptation
6," Reasoning and Learning Lab, School of Computer Science, McGill University"," Reasoning and Learning Lab, School of Computer Science, McGill University",The option-critic architecture
7," School of Computer Science, Carnegie Mellon University", Microsoft Research and Tel Aviv University,Label efficient learning by exploiting multi-class output codes
8, University of Colorado Boulder, University of New Hampshire,Robust partially-compressed least-squares
9," Institute for Theoretical Computer Science, University of Lübeck, Lübeck, Germany"," Institute for Theoretical Computer Science, University of Lübeck, Lübeck, Germany",Learning residual alternating automata
10," Boston University, Boston, MA"," Boston University, Boston, MA",Resource constrained structured prediction
11, Carnegie Mellon University, Carnegie Mellon University,Cross-domain kernel induction for transfer learning
12," Department of Electrical and Computer Engineering, Northeastern University, Boston, MA"," Department of Electrical and Computer Engineering, Northeastern University, Boston, MA",Informative subspace learning for counterfactual inference
13," Department of Computer Science and Engineering, Indian Institute of Technology Bombay, Mumbai, India"," Department of Computer Science and Engineering, Indian Institute of Technology Bombay, Mumbai, India",PAC identification of a bandit arm relative to a reward quantile
14," Xerox Research Centre Europe - XRCE, Meylan, France"," Xerox Research Centre Europe - XRCE, Meylan, France",Classification with minimax distance measures
15," Department of Computer Science and Engineer, SUNY at Buffalo, Buffalo, NY"," Department of Computer Science and Engineer, SUNY at Buffalo, Buffalo, NY",Latent discriminant analysis with representative feature discovery
16," Department of Electrical Engineering Yale Institute for Network Science, Yale University"," Department of Electrical Engineering Yale Institute for Network Science, Yale University",Near-optimal active learning of halfspaces via query synthesis in the noisy setting
17, Hong Kong University of Science and Technology, Hong Kong University of Science and Technology,Sparse boltzmann machines with structure learning as applied to text analysis
18," Zhiyuan College, Shanghai Jiao Tong University"," School of Mathematical Sciences, Peking University",Communication lower bounds for distributed convex optimization: partition data on features
19," Department of Computer Science, University of Oxford, United Kingdom"," Department of Computer Science, University of Oxford, United Kingdom",OFFER: off-environment reinforcement learning
20," Department of Computer Science, Rutgers, The State University of New Jersey"," Department of Computer Science, Rutgers, The State University of New Jersey",Addressing imbalance in multi-label classification using structured hellinger forests
21, IBM Research - Tokyo, IBM Research - Tokyo,Nonlinear dynamic boltzmann machines for time-series prediction
22," Dipartimento di Elettronica, Informazione e Bioingegneria, Politecnico di Milano, Milano, Italy"," Dipartimento di Elettronica, Informazione e Bioingegneria, Politecnico di Milano, Milano, Italy",Estimating the maximum expected value in continuous reinforcement learning problems
23, Rafik Hariri University, Washington State University,Scalable multitask policy gradient reinforcement learning
24," Department of Computing and Information Systems, The University of Melbourne, Australia"," Department of Computing and Information Systems, The University of Melbourne, Australia",From shared subspaces to shared landmarks: a robust multi-source classification approach
25," College of Maths & Info. Science, Wenzhou University, Wenzhou, China"," Centre for Artificial Intelligence, University of Technology Sydney, Sydney, NSW, Australia",Structure regularized unsupervised discriminant feature analysis
26," National Laboratory of Pattern Recognition, CASIA and University of Chinese Academy of Sciences (UCAS)"," National Laboratory of Pattern Recognition, CASIA and University of Chinese Academy of Sciences (UCAS)",Self-paced learning: an implicit regularization perspective
27," National Key Laboratory for Novel Software Technology, Nanjing University, Nanjing, China and Collaborative Innovation Center of Novel Software Technology and Industrialization, Nanjing, China"," National Key Laboratory for Novel Software Technology, Nanjing University, Nanjing, China and Collaborative Innovation Center of Novel Software Technology and Industrialization, Nanjing, China",Deep MIML network
28," School of Computing, Weber State University"," School of Electrical Engineering and Computer Science, Washington State University",Modeling skewed class distributions by reshaping the concept space
29," Walmart Labs, San Bruno, CA"," ECE, University of Wisconsin, Madison, WI",On learning high dimensional structured single index models
30," Department of Computer Science and Engineering, University of Texas at Arlington, Texas"," Department of Computer Science and Engineering, University of Texas at Arlington, Texas",Local centroids structured non-negative matrix factorization
31, Microsoft and Criteo, Microsoft,Low-rank factorization of determinantal point processes
32," Microsoft, Bangalore"," Indian Institute of Science, Bangalore",Robust loss functions under label noise for deep neural networks
