,Unnamed: 0,first-author,first-author-affiliation,last-author,last-author-affiliation,title
19,19,George Konidaris,Duke University,Andrew G Barto,University of Massachusetts,The Autoencoding Variational Autoencoder.
20,20,Joseph Schlecht,University of Arizona,Kobus Barnard,University of Arizona,Learning Diverse and Discriminative Representations via the Principle of Maximal Coding Rate Reduction.
21,21,James Bergstra,Kindred,Yoshua Bengio,University of Montreal,Unsupervised Data Augmentation for Consistency Training.
22,22,Joao V Graca,L2F INESC-ID Lisboa,Fernando Pereira,Google,Temporal Positive-unlabeled Learning for Biomedical Hypothesis Generation via Risk Estimation.
23,23,Feng Zhou,Carnegie Mellon University,Fernando D De la Torre,Carnegie Mellon University,Hard Negative Mixing for Contrastive Learning.
24,24,Kwang In Kim,Saarland University,Matthias Hein,University of Tübingen,Parametric Instance Classification for Unsupervised Visual Feature learning.
25,25,Matthew B Blaschko,KU Leuven,Andreas Bartels,Centre for Integrative Neuroscience,VIME: Extending the Success of Self- and Semi-supervised Learning to Tabular Domain.
26,26,Tao Hu,"JFRC, HHMI",Dmitri B Chklovskii,HHMI,Unsupervised Representation Learning by Invariance Propagation.
27,27,Vivek Farias,Massachusetts Institute of Technology,Devavrat Shah,Massachusetts Institute of Technology,Joint Contrastive Learning with Infinite Possibilities.
28,28,Zhen James Xiang,Princeton University,Peter J Ramadge,Princeton,Variational Inference for Graph Convolutional Networks in the Absence  of Graph Data and Adversarial Settings.
29,29,Samory Kpotufe,Princeton University,Samory Kpotufe,Princeton University,Restoring Negative Information in Few-Shot Object Detection.
30,30,Theodore Perkins,Ottawa Hospital Research Institute,Theodore Perkins,Ottawa Hospital Research Institute,One-sample Guided Object Representation Disassembling.
31,31,Sebastian Gerwinn,MPI for Biological Cybernetics & University of Tübingen,Matthias Bethge,University Tübingen,Few-shot Visual Reasoning with Meta-Analogical Contrastive Learning.
32,32,Robert E Tillman,Carnegie Mellon University,Peter Spirtes,Carnegie Mellon University,Latent Dynamic Factor Analysis of High-Dimensional Neural Recordings.
33,33,Hanna Wallach,Microsoft,Andrew McCallum,UMass Amherst,"Heavy-tailed Representations, Text Polarity Classification & Data Augmentation."
34,34,Yee Whye Teh,"University of Oxford, DeepMind",DILAN Gorur,DeepMind,Hierarchical Poset Decoding for Compositional Generalization in Language.
35,35,Jean-Pascal Pfister,Cambridge University,Mate Lengyel,University of Cambridge,Strongly Incremental Constituency Parsing with Graph Neural Networks.
36,36,Vijay Desai,None,Ciamac C Moallemi,Columbia University,A Simple Language Model for Task-Oriented Dialogue.
37,37,Hamid R Maei,Stanford University,Rich Sutton,"DeepMind, U Alberta",Learning Dynamic Belief Graphs to Generalize on Text-Based Games.
38,38,Shuai Huang,Arizona State University,Jieping Ye,Arizona State University,Incorporating Pragmatic Reasoning Communication into Emergent Language.
