,Unnamed: 0,first-author,first-author-affiliation,last-author,last-author-affiliation,title
59,59,Sebastian Gerwinn,MPI for Biological Cybernetics & University of Tübingen,Matthias Bethge,University Tübingen,Cross-lingual Retrieval for Iterative Self-Supervised Training.
60,60,Stefan Klampfl,Graz University of Technology,Wolfgang Maass,Graz University of Technology,DynaBERT: Dynamic BERT with Adaptive Width and Depth.
61,61,Erik Sudderth,Brown University,Erik Sudderth,Brown University,Pre-training via Paraphrasing.
62,62,Edward Vul,Massachusetts Institute of Technology,Josh Tenenbaum,MIT,Dialog without Dialog Data: Learning Visual Dialog Agents from VQA Data.
63,63,Edward Vul,Massachusetts Institute of Technology,Josh Tenenbaum,MIT,Funnel-Transformer: Filtering out Sequential Redundancy for Efficient Language Processing.
64,64,Katherine Heller,Duke,Nick Chater,None,Big Bird: Transformers for Longer Sequences.
65,65,Yusuke Fujiwara,ATR,Yukiyasu Kamitani,None,Self-Supervised Generative Adversarial Compression.
66,66,Daniel Cavagnaro,Cal State Fullerton,Jay Myung,Ohio State University,The Generalized Lasso with Nonlinear Observations and Generative Priors.
67,67,M. Pawan Kumar,Stanford University,Daphne Koller,insitro, Robust compressed sensing using generative models .
68,68,Yang Wang,University of Manitoba,Greg Mori,Borealis AI,"Knowledge Distillation in Wide Neural Networks: Risk Bound, Data Efficiency and Imperfect Teacher."
69,69,Hamid R Maei,Stanford University,Rich Sutton,"DeepMind, U Alberta",Fourier Spectrum Discrepancies in Deep Network Generated Images.
70,70,Rob Nowak,Wisconsin,Rob Nowak,Wisconsin,Minimax Optimal Nonparametric Estimation of Heterogeneous Treatment Effects.
71,71,Jonathan Huang,google.com,Carlos Guestrin,University of Washington,Towards a Combinatorial Characterization of Bounded-Memory Learning.
72,72,Jake Bouvrie,Massachusetts Institute of Technology,Tomaso Poggio,MIT,The Power of Comparisons for Actively Learning Linear Classifiers.
73,73,Edward Vul,Massachusetts Institute of Technology,Josh Tenenbaum,MIT,Estimating decision tree learnability with polylogarithmic sample complexity.
74,74,Brian Kulis,UC Berkeley,Trevor Darrell,UC Berkeley,Provably Efficient Neural Estimation of Structural Equation Models: An Adversarial Approach.
75,75,Yiming Ying,State University of New York at Albany,Mark A Girolami,University of Glasgow,Matrix Inference and Estimation in Multi-Layer Models.
76,76,Ofer Dekel,Microsoft Research,Ofer Dekel,Microsoft Research,Election Coding for Distributed Learning: Protecting SignSGD against Byzantine Attacks.
77,77,Vijay Desai,None,Ciamac C Moallemi,Columbia University,Limits on Testing Structural Changes in Ising Models.
78,78,Le Song,Carnegie Mellon University,Eric Xing,Petuum Inc. /  Carnegie Mellon University,A Robust Functional EM Algorithm for Incomplete Panel Count Data.
