,Unnamed: 0,first-author,first-author-affiliation,last-author,last-author-affiliation,title
1359,1359,Bernhard Nessler,TU-Graz,Wolfgang Maass,Graz University of Technology,Off-Policy Imitation Learning from Observations.
1360,1360,Baback Moghaddam,Caltech,Kevin P Murphy,Google,Deep Inverse Q-learning with Constraints.
1361,1361,Kate Saenko,UMass Lowell,Trevor Darrell,UC Berkeley,Value-driven Hindsight Modelling.
1362,1362,Xiao-Ming Wu,Columbia University,Shuo-Yen Robert Li,None,Effective Diversity in Population Based Reinforcement Learning.
1363,1363,Kaushik Sinha,The Ohio State University,Mikhail Belkin,Ohio State University,Adversarial Soft Advantage Fitting: Imitation Learning without Policy Optimization.
1364,1364,Jonathan Chang,Facebook,David Blei,Columbia University,Reward Propagation Using Graph Convolutional Networks.
1365,1365,Matt Streeter,Duolingo,Andreas Krause,ETH Zurich,PlanGAN: Model-based Planning With Sparse Rewards and Multiple Goals.
1366,1366,Bharath Sriperumbudur,The Pennsylvania State University,Bernhard Schölkopf,"MPI for Intelligent Systems, Tübingen",Self-Paced Deep Reinforcement Learning.
1367,1367,Arno Onken,University of Glasgow,Klaus H Obermayer,Technical University of Berlin,Memory Based Trajectory-conditioned Policies for Learning from Sparse Rewards.
1368,1368,Xiao-Ming Wu,Columbia University,Shuo-Yen Robert Li,None,Learning to Utilize Shaping Rewards: A New Approach of Reward Shaping.
1369,1369,Bharath Sriperumbudur,The Pennsylvania State University,Gert Lanckriet,U.C. San Diego,f-GAIL: Learning f-Divergence for Generative Adversarial Imitation Learning.
1370,1370,Arkadas Ozakin,Georgia Institute of Technology,Alexander Gray,Skytree Inc. and Georgia Tech,Strictly Batch Imitation Learning by Energy-based Distribution Matching.
1371,1371,John Duchi,UC Berkeley,Yoram Singer,Princeton,Meta-Gradient Reinforcement Learning with an Objective Discovered Online.
1372,1372,Aaron Courville,U. Montreal,Aaron Courville,U. Montreal,Inverse Reinforcement Learning from a Gradient-based Learner.
1373,1373,Robert C Wilson,Princeton University,Leif Finkel,None,Regret Bounds without Lipschitz Continuity: Online Learning with Relative-Lipschitz Losses.
1374,1374,Honglak Lee,U. Michigan,Andrew Y Ng,DeepLearning.AI,Stability of Stochastic Gradient Descent on Nonsmooth Convex Losses.
1375,1375,Martin A Zinkevich,Yahoo! Inc.,John Langford,None,Biased Stochastic First-Order Methods for Conditional Stochastic Optimization and Applications in Meta Learning.
1376,1376,Arthur Gretton,"Gatsby Unit, UCL",Bharath Sriperumbudur,The Pennsylvania State University,Tight Nonparametric Convergence Rates for Stochastic Gradient Descent under the Noiseless Linear Model.
1377,1377,Arno Onken,University of Glasgow,Klaus H Obermayer,Technical University of Berlin,Exponential ergodicity of mirror-Langevin diffusions.
1378,1378,Le Song,Carnegie Mellon University,Eric Xing,Petuum Inc. /  Carnegie Mellon University,Faster Wasserstein Distance Estimation with the Sinkhorn Divergence.
