,first-author-affiliation,last-author-affiliation,title
0, University of Washington, University of Washington and Allen Institute for AI,Are elephants bigger than butterflies? reasoning about sizes of objects
1," School of Software, Tsinghua University, Beijing, China and Tsinghua National Laboratory for Information Science and Technology"," School of Software, Tsinghua University, Beijing, China and Tsinghua National Laboratory for Information Science and Technology",Deep Quantization Network for efficient image retrieval
2," Centre for Quantum Computation and Intelligent Systems, University of Technology Sydney"," Language Technologies Institute, Carnegie Mellon University",Dynamic concept composition for zero-example event detection
3," Beijing Laboratory of IIT, School of Computer Science, Beijing Institute of Technology, Beijing, China"," Beijing Laboratory of IIT, School of Computer Science, Beijing Institute of Technology, Beijing, China",Face video retrieval via deep learning of binary hash representations
4," SRI International, Vision and Learning Group and Rutgers University, Computer Science Department"," SRI International, Vision and Learning Group",Zero-shot Event Detection by multimodal distributional semantic embedding of videos
5," IIIS, Tsinghua University, Beijing, China"," SCS, Carnegie Mellon University, Pittsburgh",Concepts not alone: exploring pairwise relationships for zero-shot video activity recognition
6," School of Software, Tsinghua University, Beijing, China"," School of Software, Tsinghua University, Beijing, China",Transductive Zero-shot Recognition via shared model space learning
7," Shenzhen Key Lab of Comp. Vis and Pat. Rec., Shenzhen Institutes of Advanced Technology, Chinese Academy of Sciences, China and Department of Information Engineering, The Chinese University of Hong Kong"," Department of Information Engineering, The Chinese University of Hong Kong and Shenzhen Key Lab of Comp. Vis and Pat. Rec., Shenzhen Institutes of Advanced Technology, Chinese Academy of Sciences, China",Reading scene text in deep convolutional sequences
8," Department of Information Technology (INTEC), Ghent University - iMinds, Ghent, Belgium"," Department of Information Technology (INTEC), Ghent University - iMinds, Ghent, Belgium",Structured output prediction for semantic perception in autonomous vehicles
9," Nat'l Eng. Lab. for Video Technology, Cooperative Medianet Innovation Center, Key Lab. of Machine Perception (MoE), School of EECS, Peking University, Beijing, China"," Queen Mary, University of London, London, United Kingdom",Robust complex behaviour modeling at 90Hz
10," Leibniz University Hannover, Hannover, Germany"," Disney Research, Pittsburgh, PA",Exploiting view-specific appearance similarities across classes for zero-shot pose prediction: a metric learning approach
11," Institute of Mathematics of the Romanian Academy, Bucharest, Romania and University Politehnica of Bucharest, Bucharest, Romania"," Google Research, Mountain View, CA","Labeling the features, not the samples: efficient video classification with minimal supervision"
12," Department of Computer Science, Rutgers, The State University of New Jersey"," Department of Computer Science, Rutgers, The State University of New Jersey",Decentralized robust subspace clustering
13, Columbia University in the City of New York, Columbia University in the City of New York,Articulated pose estimation using hierarchical exemplar-based models
14," Department of Computer Science, San Diego State University, San Diego, CA"," Department of Computer Science, San Diego State University, San Diego, CA",Multi-view 3D human tracking in crowded scenes
15," Department of Information Engineering, The Chinese University of Hong Kong and Shenzhen Key Lab of Comp. Vis. & Pat. Rec., Shenzhen Institutes of Advanced Technology, CAS, China"," Department of Information Engineering, The Chinese University of Hong Kong and Shenzhen Key Lab of Comp. Vis. & Pat. Rec., Shenzhen Institutes of Advanced Technology, CAS, China",Face model compression by distilling knowledge from neurons
16," Noah's Ark Lab, Huawei Technologies"," Noah's Ark Lab, Huawei Technologies",Learning to answer questions from image using convolutional neural network
17, The Australian National University, NICTA and The Australian National University,SentiCap: generating image descriptions with sentiments
18, SenseTime Group Limited, SenseTime Group Limited,"Look, listen and learn — a multimodal LSTM for speaker identification"
19," Dept. of Computer Science, Rutgers University, New Jersey"," Allen Institute for AI, & Dept. of Computer Science, University of Washington, Washington",Toward a taxonomy and computational models of abnormalities in images
20," Research Center for IT Innovation,Academia Sinica,Taipei, Taiwan"," Research Center for IT Innovation,Academia Sinica,Taipei, Taiwan",Domain-constraint transfer coding for imbalanced unsupervised domain adaptation
21," Nat'l Eng. Lab. for Video Technology, Cooperative Medianet Innovation Center, Key Lab. of Machine Perception (MoE), Sch'l of EECS, Peking University, Beijing, China"," Department of Statistics, University of California, Los Angeles (UCLA)",Recognizing actions in 3D using action-snippets and activated simplices
22," School of Data and Computer Science, Sun Yat-sen University, Guangzhou, China"," School of Data and Computer Science, Sun Yat-sen University, Guangzhou, China",DARI: distance metric and representation integration for person verification
23," School of Electronic Engineering and Computer Science, Queen Mary University of London, London, United Kingdom"," School of Electronic Engineering and Computer Science, Queen Mary University of London, London, United Kingdom",Video semantic clustering with sparse and incomplete tags
24," School of Computer & Information Technology, Beijing Jiaotong University, Beijing, China"," Computer & Information Sciences Department, Temple University, Philadelphia and Meitu HiScene Lab, HiScene Information Technologies, Shanghai, China",Path following with adaptive path estimation for graph matching
25," Department of Statistics, University of California, Los Angeles, Los Angeles, California"," Department of Statistics, University of California, Los Angeles, Los Angeles, California",Pose-guided human parsing by an and/or graph using pose-context features
26," Centre for Quantum Computation and Intelligent Systems, Faculty of Engineering and Information Technology, University of Technology Sydney"," Centre for Quantum Computation and Intelligent Systems, Faculty of Engineering and Information Technology, University of Technology Sydney",Diversified dynamical Gaussian process latent variable model for video repair
27," Center for Biometrics and Security Research & National Laboratory of Pattern Recognition, Institute of Automation, Chinese Academy of Sciences, Beijing, China"," Center for Biometrics and Security Research & National Laboratory of Pattern Recognition, Institute of Automation, Chinese Academy of Sciences, Beijing, China",Metric embedded discriminative vocabulary learning for high-level person representation
28," Center for Biometrics and Security Research & National Laboratory of Pattern Recognition, Institute of Automation, Chinese Academy of Sciences, Beijing, China"," Center for Biometrics and Security Research & National Laboratory of Pattern Recognition, Institute of Automation, Chinese Academy of Sciences, Beijing, China",Large scale similarity learning using similar pairs for person verification
29," Department of Computer Science and Engineering, POSTECH, Korea"," Department of Computer Science and Engineering, POSTECH, Korea",Unsupervised co-activity detection from multiple videos using absorbing Markov chain
30, National University of Singapore, National University of Singapore,Discrete image hashing using large weakly annotated photo collections
31," Institute of Computer Science and Technology, Peking University, Beijing, China"," Institute of Computer Science and Technology, Peking University, Beijing, China",Group cost-sensitive boosting for multi-resolution pedestrian detection
32," NYU Multimedia and Visual Computing Lab, Electrical and Computer Engineering, New York University Abu Dhabi, Abu Dhabi, UAE"," NYU Multimedia and Visual Computing Lab, Electrical and Computer Engineering, New York University Abu Dhabi, Abu Dhabi, UAE",Learning cross-domain neural networks for sketch-based 3D shape retrieval
33," National Laboratory of Pattern Recognition, Institute of Automation, Chinese Academy of Sciences, Beijing, China"," National Laboratory of Pattern Recognition, Institute of Automation, Chinese Academy of Sciences, Beijing, China",MC-HOG correlation tracking with saliency proposal
34," University of California, Irvine"," University of California, Irvine",Co-occurrence feature learning for skeleton based action recognition using regularized deep LSTM networks
