,year,first-author,first-author-affiliation,last-author,last-author-affiliation,journal/conference,title,number-of-authors,paper-url,DBLP-url
0,2018,Viraj Adduru,nan,Oladimeji Farri,nan,KHD@IJCAI,Towards Dataset Creation And Establishing Baselines for Sentence-level Neural Clinical Paraphrase Generation and Simplification.,7,http://ceur-ws.org/Vol-2148/paper07.pdf,https://dblp.org/rec/conf/ijcai/AdduruHLLDQF18
1,2018,Ankita Agrawal,nan,Wolfgang Ertel,"University of Applied Sciences Ravensburg-Weingarten, Germany",KHD@IJCAI,Automatic Nursing Care Trainer Based on Machine Learning.,2,http://ceur-ws.org/Vol-2148/paper08.pdf,https://dblp.org/rec/conf/ijcai/AgrawalE18
2,2018,Arthur Bertachi,nan,Josep Vehí,nan,KHD@IJCAI,Prediction of Blood Glucose Levels And Nocturnal Hypoglycemia Using Physiological Models and Artificial Neural Networks.,5,http://ceur-ws.org/Vol-2148/paper14.pdf,https://dblp.org/rec/conf/ijcai/BertachiBCLV18
3,2018,Lyvia Biagi,nan,Josep Vehí,nan,KHD@IJCAI,Compositional Data Analysis of Type 1 Diabetes Data.,3,http://ceur-ws.org/Vol-2148/paper01.pdf,https://dblp.org/rec/conf/ijcai/BiagiMV18
4,2018,Jianwei Chen,nan,Pantelis Georgiou,nan,KHD@IJCAI,Dilated Recurrent Neural Network for Short-time Prediction of Glucose Concentration.,5,http://ceur-ws.org/Vol-2148/paper11.pdf,https://dblp.org/rec/conf/ijcai/ChenLHZG18
5,2018,Iván Contreras,nan,Silvia Oviedo,nan,KHD@IJCAI,Using Grammatical Evolution to Generate Short-term Blood Glucose Prediction Models.,5,http://ceur-ws.org/Vol-2148/paper15.pdf,https://dblp.org/rec/conf/ijcai/ContrerasBBVO18
6,2018,Claudio Díaz,nan,Kalina Yacef,nan,KHD@IJCAI,Detecting Behaviour Changes in Accelerometer Data.,2,http://ceur-ws.org/Vol-2148/paper03.pdf,https://dblp.org/rec/conf/ijcai/DiazandY18
7,2018,Priyanka Gupta,nan,Gautam Shroff,"Tata Consultancy Services Ltd., New Delhi, India",KHD@IJCAI,Using Features From Pre-trained TimeNET For Clinical Predictions.,4,http://ceur-ws.org/Vol-2148/paper06.pdf,https://dblp.org/rec/conf/ijcai/GuptaMVS18
8,2018,Mike Holmes,nan,Peter A. Flach,"University of Bristol, Department of Computer Science, UK",KHD@IJCAI,Analysis of Patient Domestic Activity in Recovery From Hip or Knee RePlacement Surgery - Modelling Wrist-worn Wearable RSSI and Accelerometer Data in The Wild.,6,http://ceur-ws.org/Vol-2148/paper02.pdf,https://dblp.org/rec/conf/ijcai/HolmesSTPGF18
9,2018,Cindy Marling,nan,Razvan C. Bunescu,nan,KHD@IJCAI,The OhioT1DM Dataset For Blood Glucose Level Prediction.,2,http://ceur-ws.org/Vol-2148/paper09.pdf,https://dblp.org/rec/conf/ijcai/MarlingB18
10,2018,John Martinsson,nan,Olof Mogren,nan,KHD@IJCAI,Automatic Blood Glucose Prediction with Confidence Using Recurrent Neural Networks.,6,http://ceur-ws.org/Vol-2148/paper10.pdf,https://dblp.org/rec/conf/ijcai/MartinssonSEMPM18
11,2018,Stewart Massie,nan,Graeme Hamilton,nan,KHD@IJCAI,Monitoring Health In Smart Homes Using Simple Sensors.,5,http://ceur-ws.org/Vol-2148/paper05.pdf,https://dblp.org/rec/conf/ijcai/MassieFCFH18
12,2018,Cooper Midroni,nan,Yan Fossat,nan,KHD@IJCAI,Predicting Glycemia in Type 1 Diabetes Patients - Experiments with XG-Boost.,6,http://ceur-ws.org/Vol-2148/paper13.pdf,https://dblp.org/rec/conf/ijcai/MidroniLBKWF18
13,2018,Elise Klaebo Vonstad,nan,Kerstin Bach,nan,KHD@IJCAI,Cassification of Movement Quality in A Weight-shifting Exercise.,5,http://ceur-ws.org/Vol-2148/paper04.pdf,https://dblp.org/rec/conf/ijcai/VonstadSVNB18
