,year,first-author,first-author-affiliation,last-author,last-author-affiliation,journal/conference,title,number-of-authors,paper-url,DBLP-url
0,2019,Lu Cao,nan,Yue Zhang 0004,"Westlake University, School of Engineering, Hangzhou, China",HBAI@IJCAI,Investigating Lexical and Semantic Cognition by Using Neural Network to Encode and Decode Brain Imaging.,2,https://doi.org/10.1007/978-981-15-1398-5_6,https://dblp.org/rec/conf/ijcai/CaoZ19
1,2019,Ruoyu Chen,nan,Daoqiang Zhang,nan,HBAI@IJCAI,Adaptive Joint Attention with Reinforcement Training for Convolutional Image Caption.,3,https://doi.org/10.1007/978-981-15-1398-5_17,https://dblp.org/rec/conf/ijcai/ChenLZ19
2,2019,Xieling Chen,nan,Tianyong Hao,nan,HBAI@IJCAI,Trends and Features of Human Brain Research Using Artificial Intelligence Techniques - A Bibliometric Approach.,6,https://doi.org/10.1007/978-981-15-1398-5_5,https://dblp.org/rec/conf/ijcai/ChenZXW0H19
3,2019,Amy Wenxuan Ding,nan,Amy Wenxuan Ding,nan,HBAI@IJCAI,Implicit Cognition and Understanding Unobserved Human Mind States by Machines.,1,https://doi.org/10.1007/978-981-15-1398-5_12,https://dblp.org/rec/conf/ijcai/Ding19
4,2019,Zihan Ding,nan,Linghe Kong,nan,HBAI@IJCAI,Tensor Super-Resolution with Generative Adversarial Nets - A Large Image Generation Approach.,4,https://doi.org/10.1007/978-981-15-1398-5_15,https://dblp.org/rec/conf/ijcai/DingLYK19
5,2019,Qunxi Dong,nan,Yalin Wang 0001,"Arizona State University, Tempe, AZ, USA",HBAI@IJCAI,Multi-task Dictionary Learning Based on Convolutional Neural Networks for Longitudinal Clinical Score Predictions in Alzheimer's Disease.,7,https://doi.org/10.1007/978-981-15-1398-5_2,https://dblp.org/rec/conf/ijcai/Dong0LTCYW19
6,2019,Rodolfo A. Fiorini,nan,Rodolfo A. Fiorini,nan,HBAI@IJCAI,Brain Research and Arbitrary Multiscale Quantum Uncertainty.,1,https://doi.org/10.1007/978-981-15-1398-5_11,https://dblp.org/rec/conf/ijcai/Fiorini19a
7,2019,Ashley Daniel Gritzman,nan,Ashley Daniel Gritzman,nan,HBAI@IJCAI,"Avoiding Implementation Pitfalls of ""Matrix Capsules with EM Routing"" by Hinton et al.",1,https://doi.org/10.1007/978-981-15-1398-5_16,https://dblp.org/rec/conf/ijcai/Gritzman19
8,2019,Yonghua Lao,nan,R. Yang,nan,HBAI@IJCAI,Model and Simulation of Microwave Ablation with Single Antennas on Irregular Hepatic Cancerous Tissue.,4,https://doi.org/10.1007/978-981-15-1398-5_22,https://dblp.org/rec/conf/ijcai/LaoZHY19
9,2019,Wenwei Li,nan,Rong Li,nan,HBAI@IJCAI,Balance Rule in Artificial Intelligence.,4,https://doi.org/10.1007/978-981-15-1398-5_24,https://dblp.org/rec/conf/ijcai/LiLDL19
10,2019,Baihan Lin,nan,Baihan Lin,nan,HBAI@IJCAI,Neural Networks as Model Selection with Incremental MDL Normalization.,1,https://doi.org/10.1007/978-981-15-1398-5_14,https://dblp.org/rec/conf/ijcai/Lin19
11,2019,Zefan Lin,nan,Jie Luo,nan,HBAI@IJCAI,A Robust Automated Pipeline for Localizing SEEG Electrode Contacts.,8,https://doi.org/10.1007/978-981-15-1398-5_3,https://dblp.org/rec/conf/ijcai/LinWCLLLLL19
12,2019,Yanfang Long,nan,Can Yang,nan,HBAI@IJCAI,Visualizing Emotional States - A Method Based on Human Brain Activity.,5,https://doi.org/10.1007/978-981-15-1398-5_18,https://dblp.org/rec/conf/ijcai/LongKJSY19
13,2019,Oishee Mazumder,nan,Aniruddha Sinha,nan,HBAI@IJCAI,Effect of Age on Postural Balance and Control - Graph Based Connectivity Analysis on Brain Network.,5,https://doi.org/10.1007/978-981-15-1398-5_8,https://dblp.org/rec/conf/ijcai/MazumderCCBS19
14,2019,Dan Pan,nan,Xiao-Wei Song,nan,HBAI@IJCAI,Early Diagnosis of Alzheimer's Disease Based on Deep Learning and GWAS.,5,https://doi.org/10.1007/978-981-15-1398-5_4,https://dblp.org/rec/conf/ijcai/PanHZJS19
15,2019,Siyuan Ping,nan,Guoxian Yu,"Southwest University, Beibei, Chongqing, China",HBAI@IJCAI,Consistent and Specific Multi-view Relative-Transform Classification.,4,https://doi.org/10.1007/978-981-15-1398-5_20,https://dblp.org/rec/conf/ijcai/PingZWY19
16,2019,Taher Rahgooy,nan,Kristen Brent Venable,"Tulane University, New Orleans, LA, USA",HBAI@IJCAI,Learning Preferences in a Cognitive Decision Model.,2,https://doi.org/10.1007/978-981-15-1398-5_13,https://dblp.org/rec/conf/ijcai/RahgooyV19
17,2019,Elad Rapaport,nan,Rami Puzis,nan,HBAI@IJCAI,EEGNAS - Neural Architecture Search for Electroencephalography Data Analysis and Decoding.,3,https://doi.org/10.1007/978-981-15-1398-5_1,https://dblp.org/rec/conf/ijcai/RapaportSP19
18,2019,Juyang Weng,"Michigan State University, East Lansing, USA",Xiang Wu,nan,HBAI@IJCAI,Task-Nonspecific and Modality-Nonspecific AI.,4,https://doi.org/10.1007/978-981-15-1398-5_10,https://dblp.org/rec/conf/ijcai/WengCZW19
19,2019,Yifan Xie,nan,Guoxian Yu,"Southwest University, Beibei, Chongqing, China",HBAI@IJCAI,Affinity Propagation Clustering Using Centroid-Deviation-Distance Based Similarity.,4,https://doi.org/10.1007/978-981-15-1398-5_21,https://dblp.org/rec/conf/ijcai/XieWZY19
20,2019,Yangjie Xie,nan,Rongqian Yang,nan,HBAI@IJCAI,Intraoperative Accurate Automatic Modeling of Skull Defects with Neuronavigation System.,2,https://doi.org/10.1007/978-981-15-1398-5_9,https://dblp.org/rec/conf/ijcai/XieY19
21,2019,Yong Zhang,nan,Christopher Yencha,nan,HBAI@IJCAI,Applying Attention Mechanism and Deep Neural Network for Medical Object Segmentation and Classification in X-Ray Fluoroscopy Images.,4,https://doi.org/10.1007/978-981-15-1398-5_7,https://dblp.org/rec/conf/ijcai/Zhang0HY19
22,2019,Xiaodan Zhang,nan,Lihuo He,nan,HBAI@IJCAI,Unified Image Aesthetic Prediction via Scanpath-Guided Feature Aggregation Network.,5,https://doi.org/10.1007/978-981-15-1398-5_19,https://dblp.org/rec/conf/ijcai/ZhangGLYH19
23,2019,Xinmeng Zhang,nan,Bolin Xie,nan,HBAI@IJCAI,A Two-Stage Overlapping Community Detection Based on Structure and Node Attributes in Online Social Networks.,5,https://doi.org/10.1007/978-981-15-1398-5_23,https://dblp.org/rec/conf/ijcai/ZhangLJLX19
24,2019,An Zeng,nan,Xiaowei Song,nan,HBAI@IJCAI,"Human Brain and Artificial Intelligence - First International Workshop, HBAI 2019, Held in Conjunction with IJCAI 2019, Macao, China, August 12, 2019, Revised Selected Papers",6,https://doi.org/10.1007/978-981-15-1398-5,https://dblp.org/rec/conf/ijcai/2019hbai
25,2018,Luca Anselma,nan,Andrea Pirone,nan,MADiMa@IJCAI,Automatic reasoning evaluation in diet management based on an italian cookbook.,3,https://doi.org/10.1145/3230519.3230595,https://dblp.org/rec/conf/ijcai/AnselmaMP18
26,2018,Nachwa Abou Bakr,nan,James L. Crowley,nan,CEA@IJCAI,Recognition and localization of food in cooking videos.,3,https://doi.org/10.1145/3230519.3230590,https://dblp.org/rec/conf/ijcai/BakrRC18
27,2018,Takumi Ege,nan,Keiji Yanai,nan,MADiMa@IJCAI,Multi-task learning of dish detection and calorie estimation.,2,https://doi.org/10.1145/3230519.3230594,https://dblp.org/rec/conf/ijcai/EgeY18
28,2018,Yuji Goda,nan,Kiyoharu Aizawa,nan,MADiMa@IJCAI,Bag-of-foods - analysis of personal foodlogging data.,4,https://doi.org/10.1145/3230519.3230596,https://dblp.org/rec/conf/ijcai/GodaAYA18
29,2018,Jun Harashima,nan,Yoshiaki Yamada,nan,CEA@IJCAI,Two-step validation in character-based ingredient normalization.,2,https://doi.org/10.1145/3230519.3230589,https://dblp.org/rec/conf/ijcai/HarashimaY18
30,2018,Tatsumi Hattori,nan,Yoshito Mekada,nan,CEA@IJCAI,A study on the factors affecting the attractiveness of food photography.,4,https://doi.org/10.1145/3230519.3230592,https://dblp.org/rec/conf/ijcai/HattoriDIM18
31,2018,Daichi Horita,nan,Keiji Yanai,nan,MADiMa@IJCAI,Food category transfer with conditional cycleGAN and a large-scale food image dataset.,4,https://doi.org/10.1145/3230519.3230597,https://dblp.org/rec/conf/ijcai/HoritaTSY18
32,2018,Yoshifumi Ito,nan,Keiji Yanai,nan,MADiMa@IJCAI,Food image generation using a large amount of food images with conditional GAN - ramenGAN and recipeGAN.,3,https://doi.org/10.1145/3230519.3230598,https://dblp.org/rec/conf/ijcai/ItoSY18
33,2018,Ya Lu,nan,Stavroula G. Mougiakakou,nan,MADiMa@IJCAI,A multi-task learning approach for meal assessment.,6,https://doi.org/10.1145/3230519.3230593,https://dblp.org/rec/conf/ijcai/LuAASFM18
34,2018,Yudai Nagano,nan,Yohei Kikuta,nan,CEA@IJCAI,SRGAN for super-resolving low-resolution food images.,2,https://doi.org/10.1145/3230519.3230587,https://dblp.org/rec/conf/ijcai/NaganoK18
35,2018,Takafumi Ohsugi,nan,Mitsunori Matsushita,nan,CEA@IJCAI,Presentation of failure-prone processes in a cooking recipe.,2,https://doi.org/10.1145/3230519.3230588,https://dblp.org/rec/conf/ijcai/OhsugiM18
36,2018,Tsukasa Okumura,nan,Michifumi Yoshioka,nan,CEA@IJCAI,Cooking activities recognition in egocentric videos using hand shape feature with openpose.,4,https://doi.org/10.1145/3230519.3230591,https://dblp.org/rec/conf/ijcai/OkumuraUIY18
