399,Nikos Vlassis,Netflix,Tony Jebara,Netflix,On the Design of Estimators for Bandit Off-Policy Evaluation
400,Junyu Cao,University of California Berkeley,Wei Sun,IBM Research,Dynamic Learning with Frequent New Product Launches: A Sequential Multinomial Logit Bandit Problem
401,Eloi Zablocki,"Sorbonne Université, LIP6",Patrick Gallinari,"LIP6, Sorbonne Universite",Context-Aware Zero-Shot Learning for Object Recognition
402,Adam Dziedzic,University of Chicago,Michael Franklin,University of Chicago,Band-limited Training and Inference for Convolutional Neural Networks
403,Pengkai Zhu,Boston University,Venkatesh Saligrama,Boston University,Learning Classifiers for Target Domain with Limited or No Labels
404,Daniel Ho,UC Berkeley,Pieter Abbeel,UC Berkeley,Population Based Augmentation: Efficient Learning of Augmentation Policy Schedules
405,Tam Nguyen,University of Freiburg,Thomas Brox,University of Freiburg,Anomaly Detection With Multiple-Hypotheses Predictions
406,Wittawat Jitkrittum,Max Planck Institute for Intelligent Systems,Bernhard Schölkopf,"MPI for Intelligent Systems Tübingen, Germany",Kernel Mean Matching for Content Addressability of GANs
407,Alexandre Kaspar,MIT CSAIL,Wojciech Matusik,MIT,Neural Inverse Knitting: From Images to Manufacturing Instructions
408,Richard Zhang,Adobe,Richard Zhang,Adobe,Making Convolutional Networks Shift-Invariant Again
409,Jinyang Yuan,Fudan University,Xiangyang Xue,Fudan University,Generative Modeling of Infinite Occluded Objects for Compositional Scene Representation
410,Eldad Haber,University of British Columbia,Lars Ruthotto,Emory University,IMEXnet - A Forward Stable Deep Neural Network
411,Benjamin Recht,Berkeley,Vaishaal Shankar,UC Berkeley,Do ImageNet Classifiers Generalize to ImageNet?
412,Logan Engstrom,MIT,Aleksander Madry,MIT,Exploring the Landscape of Spatial Robustness
413,Ilias Diakonikolas,USC,Alistair Stewart,University of Southern California,Sever: A Robust Meta-Algorithm for Stochastic Optimization
414,Arjun Nitin Bhagoji,Princeton University,Seraphin Calo ,IBM Research,Analyzing Federated Learning through an Adversarial Lens
415,Ulrich AIVODJI,UQAM,Alain Tapp,Université de Montréal,Fairwashing: the risk of rationalization
416,Marc-Etienne Brunet,University of Toronto,Richard Zemel,Vector Institute,Understanding the Origins of Bias in Word Embeddings
417,Shengjie Wang,"""University of Washington, Seattle""",Jeff Bilmes,UW,Bias Also Matters: Bias Attribution for Deep Neural Network Explanation
418,Tianyuan Zhang,Peking University,Zhanxing Zhu,Peking University,Interpreting Adversarially Trained Convolutional Neural Networks
