19,Uiwon Hwang,Seoul National University,Sungroh Yoon,Seoul National University,HexaGAN: Generative Adversarial Nets for Real World Classification
20,Yujia Li,DeepMind,Pushmeet Kohli,DeepMind,Graph Matching Networks for Learning the Similarity of Graph Structured Objects
21,Hongpeng Zhou,Delft University of Technology,Wei Pan,TUDelft,BayesNAS: A Bayesian Approach for Neural Architecture Search
22,Juho Lee,AITRICS,Yee Whye Teh,Oxford and DeepMind,Set Transformer: A Framework for Attention-based Permutation-Invariant Neural Networks
23,Yigitcan Kaya,"University of Maryland, College Park",Tudor Dumitras,University of Maryland,Shallow-Deep Networks: Understanding and Mitigating Network Overthinking
24,Hongyang Gao,Texas A&M University,Shuiwang Ji,Texas A&M University,Graph U-Nets
25,Po-Wei Wang,Carnegie Mellon University,Zico Kolter,Carnegie Mellon University / Bosch Center for AI,SATNet: Bridging deep learning and logical reasoning using a differentiable satisfiability solver
26,Yang Li,Google Research,Si Si,Google Research,Area Attention
27,David So,Google Brain,Chen Liang,Google Brain,The Evolved Transformer
28,Shengjie Wang,"""University of Washington, Seattle""",Jeff Bilmes,UW,Jumpout : Improved Dropout for Deep Neural Networks with ReLUs
29,Gwendoline De Bie,Ecole normale supérieure,Marco Cuturi,ENSAE / CREST,Stochastic Deep Networks
30,Yuandong Tian,Facebook AI Research,Larry Zitnick,Facebook AI Research,ELF OpenGo: an analysis and open reimplementation of AlphaZero
31,Corentin Tallec,Univ. Paris-Sud,Yann Ollivier,Facebook Artificial Intelligence Research,Making Deep Q-learning methods robust to time discretization
32,chao qu,Ant Financial Service Group,Huan Xu,Georgia Tech,Nonlinear Distributional Gradient Temporal-Difference Learning
33,jj Hunt,DeepMind,Nicolas Heess,DeepMind,Composing Entropic Policies using Divergence Correction
34,Tameem Adel,University of Cambridge,Adrian Weller,"University of Cambridge, Alan Turing Institute",TibGM: A Transferable and Information-Based Graphical Model Approach for Reinforcement Learning
35,Lantao Yu,Stanford University,Stefano Ermon,Stanford University,Multi-Agent Adversarial Inverse Reinforcement Learning
36,Christos Kaplanis,Imperial College London,Claudia Clopath,Imperial College London,Policy Consolidation for Continual Reinforcement Learning
37,Scott Fujimoto,McGill University,Doina Precup,McGill University / DeepMind,Off-Policy Deep Reinforcement Learning without Exploration
38,Ruohan Wang,Imperial College London,Yiannis Demiris,Imperial College London,Random Expert Distillation: Imitation Learning via Expert Policy Support Estimation
