359,Xilai Li,NC State University,Caiming Xiong,Salesforce,Learn to Grow: A Continual Structure Learning Framework for Overcoming Catastrophic Forgetting
360,Lior Shani,Technion,Shie Mannor,Technion,Exploration Conscious Reinforcement Learning Revisited
361,Boris Hanin,Texas A&M and Facebook AI Research,David Rolnick,University of Pennsylvania,Complexity of Linear Regions in Deep Networks
362,Quynh Nguyen,Saarland University,Quynh Nguyen,Saarland University,On Connected Sublevel Sets in Deep Learning
363,Justin Gilmer,Google Brain,Ekin Cubuk,Google Brain,Adversarial Examples Are a Natural Consequence of Test Error in Noise
364,Eugene Belilovsky,"Mila, University of Montreal",Edouard Oyallon,CentraleSupélec,Greedy Layerwise Learning Can Scale To ImageNet
365,Soufiane Hayou,University of Oxford,Judith Rousseau,University of Oxford,On the Impact of the Activation function on Deep Neural Networks Training
366,Ziv Goldfeld,MIT,Yury Polyanskiy,MIT,Estimating Information Flow in Deep Neural Networks
367,Zhanxing Zhu,Peking University,Jinwen Ma,Peking University,The Anisotropic Noise in Stochastic Gradient Descent: Its Behavior of Escaping from Sharp Minima and Regularization Effects
368,Antoine Labatie,Labatie-AI,Antoine Labatie,Labatie-AI,Characterizing Well-Behaved vs. Pathological Deep Neural Networks
369,Jong Ye,"""Department of Bio and Brain Engineering, KAIST, Korea""",woonkyoung Sung,KAIST,Understanding Geometry of Encoder-Decoder CNNs
370,Michael Mahoney,UC Berkeley,Charles H Martin,Calculation Consulting,Traditional and Heavy Tailed Self Regularization in Neural Network Models
371,Olivier Fercoq,"Télécom ParisTech, Université Paris-Saclay",Volkan Cevher,EPFL,Almost surely constrained convex optimization
372,Sobhan Naderi Parizi,Google Inc.,Pedro Felzenszwalb,Brown University,Generalized Majorization-Minimization
373,Hao Yu,Alibaba Group (US) Inc,rong jin,alibaba group,On the Computation and Communication Complexity of Parallel SGD with Dynamic Batch Sizes for Stochastic Non-Convex Optimization
374,Michael Metel,RIKEN Center for Advanced Intelligence Project,Akiko Takeda,The University of Tokyo / RIKEN,Simple Stochastic Gradient Methods for Non-Smooth Non-Convex Regularized Optimization
375,zhenxun zhuang,Boston University,Francesco Orabona,Stony Brook University,Surrogate Losses for Online Learning of Stepsizes in Stochastic Non-Convex Optimization
376,Dar Gilboa,Columbia University,John Wright,"Columbia University, USA",Efficient Dictionary Learning with Gradient Descent
377,Ernest Ryu,"University of California, Los Angeles",Wotao Yin,Alibaba US,Plug-and-Play Methods Provably Converge with Properly Trained Denoisers
378,Hiroyuki Kasai,The University of Electro-Communications,Bamdev Mishra,Microsoft,Riemannian adaptive stochastic gradient algorithms on matrix manifolds
