539,Alex Lamb,Universite de Montreal,Mike Mozer,Google Research &            U. Colorado Boulder,State-Reification Networks: Improving Generalization by Modeling the Distribution of Hidden Representations
540,Yookoon Park,Seoul National University,Gunhee Kim,Seoul National University,Variational Laplace Autoencoders
541,Zachary Ziegler,Harvard University,Alexander Rush,Harvard University,Latent Normalizing Flows for Discrete Sequences
542,Isabela Albuquerque,Institut National de la Recherche Scientifique,Ioannis Mitliagkas,"MILA, UdeM",Multi-objective training of Generative Adversarial Networks with multiple discriminators
543,Yeonwoo Jeong,Seoul National University,Hyun Oh Song,Seoul National University,Learning Discrete and Continuous Factors of Data via Alternating Disentanglement
544,Friso Kingma,UC Berkeley,Jonathan Ho,UC Berkeley,Bit-Swap: Recursive Bits-Back Coding for Lossless Compression with Hierarchical Latent Variables
545,Aditya Grover,Stanford University,Stefano Ermon,Stanford University,Graphite: Iterative Generative Modeling of Graphs
546,Pierre-Alexandre Mattei,IT University Copenhagen,Jes Frellsen,IT University of Copenhagen,MIWAE: Deep Generative Modelling and Imputation of Incomplete Data Sets
547,Yujia Xie,Georgia Institute of Technology,Hongyuan Zha,Georgia Institute of Technology,On Scalable and Efficient Computation of Large Scale Optimal Transport
548,Luke Metz,Google Brain,Jascha Sohl-Dickstein,Google Brain,Understanding and correcting pathologies in the training of learned optimizers
549,Hongchang Gao,University of Pittsburgh,Heng Huang,University of Pittsburgh,Demystifying Dropout
550,Taewon Jeong,KAIST,Heeyoung Kim,KAIST,Ladder Capsule Network
551,Xavier Bouthillier,Mila - Université de Montréal,Pascal Vincent,U Montreal,Unreproducible Research is Reproducible
552,Feng Gao,Michigan State University,Matthew Hirn,Michigan State University,Geometric Scattering for Graph Data Analysis
553,Kimin Lee,KAIST,Jinwoo Shin,"KAIST, AITRICS",Robust Inference via Generative Classifiers for Handling Noisy Labels
554,Animesh Koratana,Stanford University,Matei Zaharia,Stanford and Databricks,LIT: Learned Intermediate Representation Training for Model Compression
555,Nicholas Frosst,Google Brain,Geoffrey Hinton,Google,Analyzing and Improving Representations with the Soft Nearest Neighbor Loss
556,Jonathon Byrd,Carnegie Mellon University,Zachary Lipton,Carnegie Mellon University,What is the Effect of Importance Weighting in Deep Learning?
557,Simon Kornblith,Google Brain,Geoffrey Hinton,Google,Similarity of Neural Network Representations Revisited
558,Tri Dao,Stanford,Christopher Re,Stanford,Learning Fast Algorithms for Linear Transforms Using Butterfly Factorizations
