,first-author-affiliation,last-author-affiliation,title
0, Huazhong University of Science and Technology, Temple University,Regularized diffusion process for visual retrieval
1," KLiss, MOE; TNList; School of Software, Tsinghua University, Beijing, China"," KLiss, MOE; TNList; School of Software, Tsinghua University, Beijing, China",Collective deep quantization for efficient cross-modal retrieval
2," School of Software, Tsinghua University, Beijing China"," School of Software, Tsinghua University, Beijing China",Reference based LSTM for image captioning
3," CRIPAC&NLPR, CASIA"," CRIPAC&NLPR, CASIA and University of Chinese Academy of Sciences and CAS Center for Excellence in Brain Science and Intelligence Technology",A multi-task deep network for person re-identification
4," Department of Computer Science,University of Oxford, United Kingdom"," Department of Computer Science,University of Oxford, United Kingdom",VINet: visual-inertial odometry as a sequence-to-sequence learning problem
5," NYU Multimedia and Visual Computing Lab, Department of Electrical and Computer Engineering, NYU Abu Dhabi, UAE and Department of Electrical and Computer Engineering, NYU Tandon School of Engineering and Department of Computer Science and Engineering, NYU Tandon School of Engineering"," NYU Multimedia and Visual Computing Lab, Department of Electrical and Computer Engineering, NYU Abu Dhabi, UAE and Department of Electrical and Computer Engineering, NYU Tandon School of Engineering and Department of Computer Science and Engineering, NYU Tandon School of Engineering",Deep correlated metric learning for sketch-based 3D shape retrieval
6," Beijing Laboratory of Intelligent Information Technology, School of Computer Science and Technology, Beijing Institute of Technology, Beijing, China"," Beijing Laboratory of Intelligent Information Technology, School of Computer Science and Technology, Beijing Institute of Technology, Beijing, China",Deep manifold learning of symmetric positive definite matrices with application to face recognition
7," Adobe Research and Rutgers University, Computer Science Department"," Rutgers University, Computer Science Department",Sherlock: scalable fact learning in images
8," Computer & Information Sciences Department, Temple University, Philadelphia"," College of Informatics, Huazhong Agricultural University, Wuhan, China",Robust visual tracking via local-global correlation filter
9," IIIS, Tsinghua University", University of Southern California,DECK: discovering event composition knowledge from web images for zero-shot event detection and recounting in videos
10," School of Computer Science and Technology, University of Science and Technology of China"," Department of Electrical, Computer and Systems Engineering, Rensselaer Polytechnic Institute",Differentiating between posed and spontaneous expressions with latent regression Bayesian network
11," Institute for Infocomm Research, A*STAR, Singapore and School of Computer Science and Engineering, Nanyang Technological University, Singapore"," School of Computer Science and Engineering, Nanyang Technological University, Singapore",Active video summarization: customized summaries via on-line interaction with the user
12," School of Data and Computer Science, and SYSU-CMU Shunde International Joint Research Institute, Sun Yat-sen University, Guangzhou, People's Republic of China"," School of Data and Computer Science, and SYSU-CMU Shunde International Joint Research Institute, Sun Yat-sen University, Guangzhou, People's Republic of China",Building an end-to-end spatial-temporal convolutional network for video super-resolution
13," Tsinghua National Laboratory for Information Science and Technology (TNList) School of Software, Tsinghua University, Beijing, China"," Tsinghua National Laboratory for Information Science and Technology (TNList) School of Software, Tsinghua University, Beijing, China",Zero-shot recognition via direct classifier learning with transferred samples and pseudo labels
14," University of Maryland, College Park, College Park, MD"," University of Maryland, College Park, College Park, MD",Attributes for improved attributes: a multi-task network utilizing implicit and explicit relationships for facial attribute classification
15," Institute of Computer Science and Technology, Peking University, Beijing, China"," Institute of Computer Science and Technology, Peking University, Beijing, China",Weakly supervised learning of part selection model with spatial constraints for fine-grained image classification
16," Department of Computer Science and Engineering, University of Texas at Arlington"," Department of Computer Science and Engineering, University of Texas at Arlington",Video recovery via learning variation and consistency of images
17," School of Computer Science and Technology, Anhui University, Hefei, China"," School of Computer Science and Technology, Anhui University, Hefei, China",Nonnegative orthogonal graph matching
