,Unnamed: 0,first-author,first-author-affiliation,last-author,last-author-affiliation,title
179,179,Corinna Cortes,Google Research,Mehryar Mohri,Google Research & Courant Institute of Mathematical Sciences,Learning Bounds for Importance Weighting.
180,180,Nikos Karampatziakis,Cornell University,Nikos Karampatziakis,Cornell University,Static Analysis of Binary Executables Using Structural SVMs.
181,181,Yanjun Han,Chinese Academy of Sciences,Jue Wang,Chinese Academy of Sciences,Avoiding False Positive in Multi-Instance Learning.
182,182,Prateek Jain,Microsoft Research,Kristen Grauman,University of Texas at Austin,Hashing Hyperplane Queries to Near Points  with Applications to Large-Scale Active Learning.
183,183,M. Pawan Kumar,Stanford University,Daphne Koller,insitro,Self-Paced Learning for Latent Variable Models.
184,184,Mohammad Ghavamzadeh,Facebook AI Research,Remi Munos,Google DeepMind,LSTD with Random Projections.
185,185,Huan Xu,National University of Singapore,Sujay Sanghavi,UT-Austin,Robust PCA via Outlier Pursuit.
186,186,Francis Bach,INRIA - Ecole Normale Superieure,Francis Bach,INRIA - Ecole Normale Superieure,Structured sparsity-inducing norms through submodular functions.
187,187,Graham Taylor,University of Guelph,Christoph Bregler,New York University,Pose-Sensitive Embedding by Nonlinear NCA Regression.
188,188,Yao-Liang Yu,University of Waterloo,Dale Schuurmans,Google Brain & University of Alberta,Relaxed Clipping: A Global Training Method for Robust Regression and Classification.
189,189,Benjamin A Miller,Massachusetts Institute of Technology,Patrick J Wolfe,Harvard University,Subgraph Detection Using Eigenvector L1 Norms.
190,190,Jenna Wiens,Massachusetts Institute of Technology,John Guttag,Massachusetts Institute of Technology,Active Learning Applied to Patient-Adaptive Heartbeat Classification.
191,191,Nati Srebro,TTI-Chicago,Ambuj Tewari,University of Michigan,"Smoothness, Low Noise and Fast Rates."
192,192,Jun Zhu,Tsinghua University,Eric Xing,Petuum Inc. /  Carnegie Mellon University,Large Margin Learning of Upstream Scene Understanding Models.
193,193,Sofia Mosci,Universita' di Genova,Lorenzo Rosasco,University of Genova- MIT - IIT,A Primal-Dual Algorithm for Group Sparse Regularization with Overlapping Groups.
194,194,Remi Cuingnet,CRICM (CNRS / Inserm),Olivier Colliot,Université Pierre et Marie Curie (UPMC),Spatial and anatomical regularization of SVM for brain image analysis.
195,195,Sander M Bohte,Centrum Wiskunde Informatica,Jaldert Rombouts,Centrum Wiskunde Informatica,Fractionally Predictive Spiking Neurons.
196,196,Russ Salakhutdinov,Carnegie Mellon University,Nati Srebro,TTI-Chicago,Collaborative Filtering in a Non-Uniform World: Learning  with the Weighted Trace Norm.
197,197,Jie Tang,UC Berkeley,Pieter Abbeel,UC Berkeley & Covariant,On a Connection between Importance Sampling and the Likelihood Ratio   Policy Gradient.
198,198,Gergely Neu,Universitat Pompeu Fabra,András Antos,MTA SZTAKI Institute for Computer Science and Control,Online Markov Decision Processes under Bandit Feedback.
