,Unnamed: 0,first-author,first-author-affiliation,last-author,last-author-affiliation,title
79,79,Harsh H Pareek,UT Austin,Pradeep Ravikumar,Carnegie Mellon University,A Representation Theory for Ranking Functions.
80,80,Roy Frostig,Google Research,Christopher D Manning,Stanford University,Simple MAP Inference via Low-Rank Relaxations.
81,81,Jason Chang,Google,John Fisher III,MIT,Parallel Sampling of HDPs using Sub-Cluster Splits.
82,82,Wouter M Koolen,Centrum Wiskunde & Informatica,Peter Grünwald,CWI and Leiden University,Learning the Learning Rate for Prediction with Expert Advice.
83,83,Qichao Que,The Ohio State University,Yusu Wang,Ohio State University,Learning with Fredholm Kernels.
84,84,Sung Ju Hwang,Disney Research,Leonid Sigal,University of British Columbia,A Unified Semantic Embedding: Relating Taxonomies and Attributes.
85,85,Viet-An Nguyen,Facebook,Jonathan Chang,Facebook,Learning a Concept Hierarchy from Multi-labeled Documents.
86,86,Yinlam Chow,Google,Mohammad Ghavamzadeh,Facebook AI Research,Algorithms for CVaR Optimization in MDPs.
87,87,Haim Avron,Tel Aviv University,David Woodruff,IBM Research,Subspace Embeddings for the Polynomial Kernel.
88,88,Lionel Ott,University of Sydney,Sanjay Chawla,QCRI,On Integrated Clustering and Outlier Detection.
89,89,Balaji Lakshminarayanan,Google Brain,Yee Whye Teh,"University of Oxford, DeepMind",Mondrian Forests: Efficient Online Random Forests.
90,90,John J Bruer,Caltech,Stephen Becker,University of Colorado,Time--Data Tradeoffs by Aggressive Smoothing.
91,91,Zhaoran Wang,Princeton University,Han Liu,Tencent AI Lab,Tighten after Relax: Minimax-Optimal Sparse PCA in Polynomial Time.
92,92,Ramya Korlakai Vinayak,University of Washington,Babak Hassibi,Caltech,Graph Clustering With Missing Data: Convex Algorithms and Analysis.
93,93,Sarath Chandar Anbil Parthipan,"Mila, Polytechnique Montreal",Amrita Saha,IBM India Research Lab,An Autoencoder Approach to Learning Bilingual Word Representations.
94,94,Rupam Mahmood,University of Alberta,Rich Sutton,"DeepMind, U Alberta",Weighted importance sampling for off-policy learning with linear function approximation.
95,95,Hyun Oh Song,Seoul National University,Trevor Darrell,UC Berkeley,Weakly-supervised Discovery of Visual Pattern Configurations.
96,96,Jingwei Liang,"Normandie University, ENSICAEN, CNRS",Gabriel Peyré,Université Paris Dauphine,Local Linear Convergence of Forward--Backward under Partial Smoothness.
97,97,Dohyung Park,UT Austin,Sujay Sanghavi,UT-Austin,Greedy Subspace Clustering.
98,98,Daniel Soudry,Technion,Ron Meir,Technion,Expectation Backpropagation: Parameter-Free Training of Multilayer Neural Networks with Continuous or Discrete Weights.
