,Unnamed: 0,first-author,first-author-affiliation,last-author,last-author-affiliation,title
259,259,William E Bishop,Carnegie Mellon,Byron M Yu,Carnegie Mellon University,Deterministic Symmetric Positive Semidefinite Matrix Completion.
260,260,David Adametz,University of Basel,Volker Roth,University of Basel,Distance-Based Network Recovery under Feature Correlation.
261,261,Chris Maddison,University of Oxford / DeepMind,Tom Minka,MSR,A* Sampling.
262,262,Shouyuan Chen,CUHK,Wei Chen,Microsoft Research,Combinatorial Pure Exploration of Multi-Armed Bandits.
263,263,Daniel Russo,Columbia University,Benjamin Van Roy,Stanford University,Learning to Optimize via Information-Directed Sampling.
264,264,Quoc Tran-Dinh,"LIONS, EPFL, Switzerland",Volkan Cevher,EPFL,Constrained convex minimization via model-based excessive gap.
265,265,Jasper De Bock,Ghent University,Alessandro Antonucci,IDSIA,Global Sensitivity Analysis for MAP Inference in Graphical Models.
266,266,Jason Yosinski,Cornell University,Hod Lipson,Cornell University,How transferable are features in deep neural networks?.
267,267,Tomáš Kocák,Inria Lille - Nord Europe,Remi Munos,Google DeepMind,Efficient learning by implicit exploration in bandit problems with side observations.
268,268,Murat Kocaoglu,"MIT-IBM Watson AI Lab, IBM Research",Adam Klivans,UT Austin,Sparse Polynomial Learning and Graph Sketching.
269,269,Bo Li,University of Michigan,Yevgeniy Vorobeychik,Vanderbilt University,Feature Cross-Substitution in Adversarial Classification.
270,270,Bilal Piot,CNRS,Olivier Pietquin,Université de Lille 1,Difference of Convex Functions Programming for Reinforcement Learning.
271,271,Maximilian Nickel,Facebook AI Research,Volker Tresp,Siemens AG,Reducing the Rank in Relational Factorization Models by Including Observable Patterns.
272,272,Angie Liu,Caltech,Brian Ziebart,University of Illinois at Chicago,Robust Classification Under Sample Selection Bias.
273,273,Yuchen Zhang,UC Berkeley,Michael Jordan,UC Berkeley,Spectral Methods meet EM: A Provably Optimal Algorithm for Crowdsourcing.
274,274,Ian Osband,Stanford,Benjamin Van Roy,Stanford University,Near-optimal Reinforcement Learning in Factored MDPs.
275,275,Praneeth Netrapalli,Microsoft Research,Prateek Jain,Microsoft Research,Non-convex Robust PCA.
276,276,Bahadir Ozdemir,University of Maryland,Larry Davis,University of Maryland,A Probabilistic Framework for Multimodal Retrieval using Integrative Indian Buffet Process.
277,277,Ofer Dekel,Microsoft Research,Tomer Koren,Technion,The Blinded Bandit: Learning with Adaptive Feedback.
278,278,Eran Treister,University Of British Columbia,Javier S Turek,Intel Labs,A Block-Coordinate Descent Approach for Large-scale Sparse Inverse Covariance Estimation.
