,Unnamed: 0,first-author,first-author-affiliation,last-author,last-author-affiliation,title
139,139,Weijie Su,Stanford University,Emmanuel Candes,Stanford University,A Differential Equation for Modeling Nesterov’s Accelerated Gradient Method: Theory and Insights.
140,140,Jianbo Yang,Duke University,Lawrence Carin,Duke University,Compressive Sensing of Signals from a GMM with Sparse Precision Matrices.
141,141,Lars Buesing,Columbia University,Liam Paninski,Columbia University,Clustered factor analysis of multineuronal spike data.
142,142,Julien Mairal,Inria,Cordelia Schmid,Inria / Google,Convolutional Kernel Networks.
143,143,Kim Stachenfeld,DeepMind,Samuel J Gershman,Harvard University,Design Principles of the Hippocampal Cognitive Map.
144,144,Andrew Wilson,University of Cambridge,Arye Nehorai,Washington University in St. Louis,Fast Kernel Learning for Multidimensional Pattern Extrapolation.
145,145,Wei Liu,Tencent AI Lab,Shih-Fu Chang,Columbia University,Discrete Graph Hashing.
146,146,Jon L Long,UC Berkeley,Trevor Darrell,UC Berkeley,Do Convnets Learn Correspondence?.
147,147,Hasta P Vanchinathan,1plusX,Andreas Krause,ETH Zurich,Efficient Partial Monitoring with Prior Information.
148,148,Jie Wang,Arizona State University,Jieping Ye,Arizona State University,Two-Layer Feature Reduction for Sparse-Group Lasso via Decomposition of Convex Sets.
149,149,Karen Simonyan,Google DeepMind,Andrew Zisserman,DeepMind & University of Oxford,Two-Stream Convolutional Networks for Action Recognition in Videos.
150,150,Adarsh Prasad,UT Austin,Dhruv Batra,Georgia Tech / Facebook AI Research (FAIR),Submodular meets Structured: Finding Diverse Subsets in Exponentially-Large Structured Item Sets.
151,151,Weizhu Chen,Microsoft Dynamics 365 AI,Jingren Zhou,Microsoft,Large-scale L-BFGS using MapReduce.
152,152,Robert Gens,University of Washington,Pedro Domingos,University of Washington,Deep Symmetry Networks.
153,153,Vivek Srikumar,University of Utah,Christopher D Manning,Stanford University,Learning Distributed Representations for Structured Output Prediction.
154,154,Wojciech Zaremba,OpenAI,Rob Fergus,DeepMind / NYU,Learning to Discover Efficient Mathematical Identities.
155,155,Elad Hazan,Technion,Kfir Y. Levy,Technion,Bandit Convex Optimization: Towards Tight Bounds.
156,156,Srikanth Jagabathula,NYU,Ashwin Venkataraman,New York University,Reputation-based Worker Filtering in Crowdsourcing.
157,157,Woonhyun Nam,StradVision,Joon Hee Han,POSTECH,Local Decorrelation For Improved Pedestrian Detection.
158,158,Sina Tootoonian,University of Cambridge,Mate Lengyel,University of Cambridge,A Dual Algorithm for Olfactory Computation in the Locust Brain.
