639,Davin Choo,ETH Zurich,Vaclav Rozhon,ETH,k-means++:  few more steps yield constant approximation
640,Nathan Kallus,Cornell University,Nathan Kallus,Cornell University,DeepMatch: Balancing Deep Covariate Representations for Causal Inference Using Adversarial Training
641,Rob Cornish,University of Oxford,Arnaud Doucet,Oxford University,Relaxing Bijectivity Constraints with Continuously Indexed Normalising Flows
642,Ilai Bistritz,Stanford University,Nicholas Bambos,Stanford University,My Fair Bandit: Distributed Learning of Max-Min Fairness with Multi-player Bandits
643,Eugene Golikov,Moscow Institute of Physics and Technology,Eugene Golikov,Moscow Institute of Physics and Technology,Towards a General Theory of Infinite-Width Limits of Neural Classifiers
644,Rotem Mulayoff,Technion - Israel Institute of Technology,Tomer Michaeli,Technion,Unique Properties of Flat Minima in Deep Networks
645,Badih Ghazi,Google,Rasmus Pagh,IT University of Copenhagen,Private Counting from Anonymous Messages: Near-Optimal Accuracy with Vanishing Communication Overhead
646,Ahmet Alacaoglu,EPFL,Volkan Cevher,EPFL,A new regret analysis for Adam-type algorithms
647,Scott Pesme,EPFL,Nicolas Flammarion,EPFL,On Convergence-Diagnostic based Step Sizes for Stochastic Gradient Descent
648,Yehuda Dar,Rice University,Richard Baraniuk,OpenStax / Rice University,Subspace Fitting Meets Regression: The Effects of Supervision and  Orthonormality Constraints on Double Descent of Generalization Errors
649,Alex Gittens,Rensselaer Polytechnic Institute,Bülent Yener,Rensselaer Polytechnic Institute,Adaptive Sketching for Fast and Convergent Canonical Polyadic Decomposition
650,Wessel Bruinsma,University of Cambridge and Invenia Labs,Richard E Turner,University of Cambridge,Scalable Exact Inference in Multi-Output Gaussian Processes
651,Saeed Amizadeh,Microsoft,Kazuhito Koishida,Microsoft,"Neuro-Symbolic Visual Reasoning: Disentangling ""Visual"" from ""Reasoning"""
652,Laura Rieger,Technical University of Denmark,Bin Yu,"University of California, Berkeley",Interpretations are Useful: Penalizing Explanations to Align Neural Networks with Prior Knowledge
653,Thomas Scialom,reciTAL,Jacopo Staiano,reciTAL,Discriminative Adversarial Search for Abstractive Summarization
654,Angelos Katharopoulos,Idiap & EPFL,François Fleuret,University of Geneva,Transformers are RNNs: Fast Autoregressive Transformers with Linear Attention
655,Anastasia Koloskova,EPFL,Sebastian Stich,EPFL,A Unified Theory of Decentralized SGD with Changing Topology and Local Updates
656,Qiang Zhang,University College London,Emine Yilmaz,University College London,Self-Attentive Hawkes Process
657,Nicolai Engelmann,Technische Universitat Darmstadt,Heinz Koeppl,TU Darmstadt,Continuous Time Bayesian Networks with Clocks
658,Csaba Toth,University of Oxford,Harald Oberhauser,University of Oxford,Bayesian Learning from Sequential Data using Gaussian Processes with Signature Covariances
