359,Vaclav Rozhon,ETH,Vaclav Rozhon,ETH,Simple and sharp analysis of k-means||
360,Hao Wang,MIT,Dina Katabi,MIT,Continuously Indexed Domain Adaptation
361,Vu Nguyen,University of Oxford,Michael A Osborne,U Oxford,Knowing The What But Not The Where in Bayesian Optimization
362,Mohamed El Amine Seddik,CEA,Romain COUILLET,CentraleSupélec,Random Matrix Theory Proves that Deep Learning Representations of GAN-data Behave as Gaussian Mixtures
363,Hicham Janati,Inria,Alexandre Gramfort,Inria,Debiased Sinkhorn barycenters
364,Yanyao Shen,UT Austin,Inderjit Dhillon,UT Austin & Amazon,Extreme Multi-label Classification from Aggregated Labels
365,Jiri Hron,University of Cambridge,Roman Novak,Google Brain,Infinite attention: NNGP and NTK for deep attention networks
366,Nathan Kallus,Cornell University,Masatoshi Uehara,Harvard University,Double Reinforcement Learning for Efficient and Robust Off-Policy Evaluation
367,Yaotian Wang,Princeton University,Jason Fleischer,Princeton University,When deep denoising meets iterative phase retrieval
368,Edouard Oyallon,CNRS/LIP6,Edouard Oyallon,CNRS/LIP6,Interferometric Graph Transform: a Deep Unsupervised Graph Representation
369,Qiuyu Zhu,National University of Singapore,Vincent Tan,National University of Singapore,Thompson Sampling Algorithms for Mean-Variance Bandits
370,Kaizhi Qian,University of Illinois at Urbana-Champaign,David Cox,MIT-IBM Watson AI Lab,Unsupervised Speech Decomposition via Triple Information Bottleneck
371,Amy Zhang,McGill University,Doina Precup,McGill University / DeepMind,Invariant Causal Prediction for Block MDPs
372,Ching-Yao Chuang,MIT,Stefanie Jegelka,Massachusetts Institute of Technology,Estimating Generalization under Distribution Shifts via Domain-Invariant Representations
373,Muhammad Asim,"Information Technology University, Lahore",Paul Hand,Northeastern University,Invertible generative models for inverse problems: mitigating representation error and dataset bias
374,Jingfeng Zhang,National University of Singapore,Mohan Kankanhalli,"National University of Singapore,",Attacks Which Do Not Kill Training Make Adversarial Learning Stronger
375,Shion Takeno,Nagoya Institute of Technology,Masayuki Karasuyama,Nagoya Institute of Technology,Multi-fidelity Bayesian Optimization with Max-value Entropy Search and its Parallelization
376,Kaixuan Wei,Beijing Institute of Technology,Hua Huang,Beijing Institute of Technology,Tuning-free Plug-and-Play Proximal Algorithm for Inverse Imaging Problems
377,Xiantong Zhen,University of Amsterdam,Cees Snoek,University of Amsterdam,Learning to Learn Kernels with Variational Random Features
378,Futoshi Futami,NTT,Masashi Sugiyama,RIKEN / The University of Tokyo,Accelerating the diffusion-based ensemble sampling by non-reversible dynamics
