,Unnamed: 0,first-author,first-author-affiliation,last-author,last-author-affiliation,title
119,119,Alexander Novikov,Skolkovo Institute of Science and Technology,Dmitry Vetrov,"Skoltech, Moscow",Tensorizing Neural Networks.
120,120,Marylou Gabrie,"École Normale Supérieure, ICFP, Laboratoire de Physique Statistique ",Florent Krzakala,Ecole Normale Superieure Paris,Training Restricted Boltzmann Machine via the ￼Thouless-Anderson-Palmer free energy.
121,121,Sebastian Bitzer,TU Dresden,Stefan Kiebel,TU Dresden,The Brain Uses Reliability of Stimulus Information when Making Perceptual Decisions.
122,122,Mijung Park,UCL,Jakob H Macke,research center caesar & BCCN Tubingen,Unlocking neural population non-stationarities using hierarchical dynamics models.
123,123,Guosheng Lin,The University of Adelaide,Anton van den Hengel,University of Adelaide,Deeply Learning the Messages in Message Passing Inference.
124,124,Mehrdad Farajtabar,Georgia Tech,Le Song,Georgia Institute of Technology,COEVOLVE: A Joint Point Process Model for Information Diffusion and Network Co-evolution.
125,125,Andrew Wilson,Carnegie Mellon University,Eric Xing,Carnegie Mellon University,The Human Kernel.
126,126,Mingjun Zhong,University of Edinburgh,Charles Sutton,University of Edinburgh,Latent Bayesian melding for integrating individual and population models.
127,127,Yuanjun Gao,Columbia University,John Cunningham,University of Columbia,High-dimensional neural spike train analysis with generalized count linear dynamical systems.
128,128,Yu-Ying Liu,Georgia Tech,James Rehg,Georgia Tech,Efficient Learning of Continuous-Time Hidden Markov Models for Disease Progression.
129,129,James McInerney,Columbia,David Blei,Columbia University,The Population Posterior and Bayesian Modeling on Streams.
130,130,Ye Wang,Duke Univiersity,David B Dunson,Duke University,Probabilistic Curve Learning: Coulomb Repulsion and the Electrostatic Gaussian Process.
131,131,David Carlson,Duke University,Volkan Cevher,EPFL,Preconditioned Spectral Descent for Deep Learning.
132,132,Nicolas Heess,Google DeepMind,Yuval Tassa,Google DeepMind,Learning Continuous Control Policies by Stochastic Value Gradients.
133,133,Felipe Tobar,Universidad de Chile,Richard Turner,University of Cambridge,Learning Stationary Time Series using Gaussian Processes with Nonparametric Kernels.
134,134,Behnam Neyshabur,TTI Chicago,Nati Srebro,Toyota Technological Institute at Chicago,Path-SGD: Path-Normalized Optimization in Deep Neural Networks.
135,135,Alp Kucukelbir,Fero Labs / Columbia University,David Blei,Columbia University,Automatic Variational Inference in Stan.
136,136,Philip Bachman,McGill University,Doina Precup,University of McGill,Data Generation as Sequential Decision Making.
137,137,Yingzhen Li,University of Cambridge,Richard Turner,University of Cambridge,Stochastic Expectation Propagation.
138,138,Sixin Zhang,New York University,Yann LeCun,New York University,Deep learning with Elastic Averaging SGD.
