,first-author-affiliation,last-author-affiliation,title
0," Yonsei University, Seoul, South Korea"," Yonsei University, Seoul, South Korea",Translations as additional contexts for sentence classification
1," STLab, ISTC-CNR, Rome, Italy and University of Bologna, Bologna, Italy"," STLab, ISTC-CNR, Rome, Italy",Empirical analysis of foundational distinctions in linked open data
2," University of Liverpool, Liverpool, United Kingdom and Japan Science and Technology Agency, ERATO"," National Institute of Informatics, Tokyo, Japan and Japan Science and Technology Agency, ERATO, Kawarabayashi Large Graph Project","Think globally, embed locally: locally linear meta-embedding of words"
3," Faculty of Computer, Guangdong University of Technology, China"," Faculty of Computer, Guangdong University of Technology, China",An encoder-decoder framework translating natural language to database queries
4," Nankai University, China"," Nankai University, China",Medical concept embedding with time-aware attention
5, Harbin Institute of Technology, Harbin Institute of Technology,Point set registration for unsupervised bilingual lexicon induction
6," Department of Computer Science, University of California, Los Angeles"," Department of Computer Science, University of California, Los Angeles",Co-training embeddings of knowledge graphs and entity descriptions for cross-lingual entity alignment
7," Department of Computer Science and Technology, Tsinghua University and Graduate school at ShenZhen, Tsinghua University"," Department of Computing, Hang Seng Management College",TreeNet: learning sentence representations with unconstrained tree structure
8," AI Center, Samsung Research America, Mountain View, CA"," AI Center, Samsung Research America, Mountain View, CA",Adversarial active learning for sequence labeling and generation
9," School of Computer and Communication Sciences, EPFL, Switzerland", Artificial Intelligence Group - Swisscom AG,Submodularity-inspired data selection for goal-oriented chatbot training based on sentence embeddings
10," Research Center for Social Computing and Information Retrieval, Harbin Institute of Technology, China"," Research Center for Social Computing and Information Retrieval, Harbin Institute of Technology, China",Domain adaptation via tree kernel based maximum mean discrepancy for user consumption intention identification
11," Harbin Institute of Technology, Harbin, China"," Harbin Institute of Technology, Harbin, China",Attention-fused deep matching network for natural language inference
12," Centre for Argument Technology, University of Dundee"," Centre for Argument Technology, Institute of Philosophy and Sociology, Polish Academy of Sciences and Centre for Argument Technology, University of Dundee",A deep modular RNN approach for ethos mining
13," School of Data Science, Fudan University, China"," School of Computer Science, Fudan University, China",A question type driven framework to diversify visual question generation
14, University of Rome Unitelma Sapienza, University of Rome Sapienza,Efficient pruning of large knowledge graphs
15," School of Data and Computer Science, Sun Yat-sen University, Guangzhou, China"," Department of Computer Science and Engineering, Arizona State University, Tempe, Arizona",Extracting action sequences from texts based on deep reinforcement learning
16," Harbin Institute of Technology, China"," Harbin Institute of Technology, China",Improving low resource named entity recognition using cross-lingual knowledge transfer
17," Harbin Institute of Technology, China"," Harbin Institute of Technology, China",Topic-to-essay generation with neural networks
18, University of Washington, University of Washington,EZlearn: exploiting organic supervision in automated data annotation
19," Northeastern University, China"," Northeastern University, China",Approximating word ranking and negative sampling for word embedding
20," College of Computer, National University of Defense Technology, Changsha, China"," Microsoft Research, Beijing, China",Reinforced mnemonic reader for machine reading comprehension
21," Research Center for Social Computing and Information Retrieval, Harbin Institute of Technology, China and Baidu Inc., Beijing, China"," Research Center for Social Computing and Information Retrieval, Harbin Institute of Technology, China",Improving entity recommendation with search log and multi-task learning
22," School of Computer and Communication Sciences, EPFL, Switzerland", Artificial Intelligence Group - Swisscom AG,Goal-oriented chatbot dialog management bootstrapping with transfer learning
23," Indian Institute of Technology, Delhi"," Indian Institute of Technology, Bombay",Mitigating the effect of out-of-vocabulary entity pairs in matrix factorization for KB inference
24," Human Language Technology Research Institute, University of Texas at Dallas, Richardson, TX"," Human Language Technology Research Institute, University of Texas at Dallas, Richardson, TX",Learning to give feedback: modeling attributes affecting argument persuasiveness in student essays
