,first-author-affiliation,last-author-affiliation,title
117," Research Center for Social Computing and Information Retrieval, Harbin Institute of Technology, China"," Department of Computer Science, University of Illinois at Urbana-Champaign",Contextcare: incorporating contextual information networks to representation learning on medical forum data
118," School of information and technology, Northwestern University, Shaanxi, China"," Department of Computer Science, UNC-Charlotte",Deep multiple instance hashing for object-based image retrieval
119," Tsinghua National Laboratory for Information Science and Technology (TNList), School of Software, Tsinghua University, Beijing, China"," Tsinghua National Laboratory for Information Science and Technology (TNList), School of Software, Tsinghua University, Beijing, China",TUCH: turning cross-view hashing into single-view hashing via generative adversarial nets
120," College of Computer Science, Zhejiang University"," College of Computer Science, Zhejiang University",Video question answering via hierarchical spatio-temporal attention networks
121," College of Computer Science, Zhejiang University"," College of Computer Science, Zhejiang University",Link prediction via ranking metric dual-level attention network learning
122," College of Computer Science, Zhejiang University"," College of Computer Science, Zhejiang University",Microblog sentiment classification via recurrent random walk network learning
123," College of Computer Science and Technology, Zhejiang University, China"," College of Computer Science and Technology, Zhejiang University, China",Tensor completion with side information: a Riemannian manifold approach
124," National Key Laboratory for Novel Software Technology, Nanjing University, Nanjing, China and Collaborative Innovation Center of Novel Software Technology and Industrialization, Nanjing, China"," School of Computer Science and Engineering, Southeast University, Nanjing, China and Key Laboratory of Computer Network and Information Integration (SEU), Ministry of Education, China",Binary linear compression for multi-label classification
125," National Key Lab for Novel Software Technology, Nanjing University, Nanjing, China"," National Key Lab for Novel Software Technology, Nanjing University, Nanjing, China",Deep forest: towards an alternative to deep neural networks
126," Research Center for Brain-inspired Intelligence, Institute of Automation, Chinese Academy of Sciences (CASIA) and National Laboratory of Pattern Recognition, CASIA"," National Laboratory of Pattern Recognition, CASIA and Center for Excellence in Brain Science and Intelligence Technology, CAS and University of Chinese Academy of Sciences",Diverse neuron type selection for convolutional neural networks
127, 3M Cogent Beijing," School of Information Science and Technology, ShanghaiTech University",Locality-constrained deep supervised hashing for image retrieval
128," State Key Laboratory of Integrated Services Networks, School of Electronic Engineering, Xidian University, Xi'an, China"," State Key Laboratory of Integrated Services Networks, School of Electronic Engineering, Xidian University, Xi'an, China",Deep graphical feature learning for face sketch synthesis
129," Guangxi Key Lab of Multi-source Information Mining & Security, China and Guangxi Normal University, China"," Guangxi Key Lab of Multi-source Information Mining & Security, China and Guangxi Normal University, China",Adaptive hypergraph learning for unsupervised feature selection
130, University of Wisconsin-Madison," Instituto Superior Técnico, INESC-ID",No learner left behind: on the complexity of teaching multiple learners simultaneously
131," University of Chinese Academy of Sciences, China"," University of Sydney, Australia",Dependency exploitation: a unified CNN-RNN approach for visual emotion recognition
132," State Key Lab of CAD&CG, College of Computer Science, Zhejiang University, China"," State Key Lab of CAD&CG, College of Computer Science, Zhejiang University, China and College of Information and Technology, Northwest University of China",What to do next: modeling user behaviors by time-LSTM
133," Johns Hopkins University, Baltimore, MD"," Johns Hopkins University, Baltimore, MD",Object recognition with and without objects
134," Department of Informatics, Kyoto University, Kyoto, Japan"," Department of Informatics, Kyoto University, Kyoto, Japan",Understanding people lifestyles: construction of urban movement knowledge graph from GPS trajectory
135," School of Physical and Mathematical Sciences, Nanyang Technological University"," School of Physical and Mathematical Sciences, Nanyang Technological University",Cake cutting: envy and truth
136," School of Physical and Mathematical Sciences, Nanyang Technological University"," Department of Computer Science and Engineering, The Chinese University of Hong Kong",Networked fairness in cake cutting
137," Department of Computer Science, Cornell University, Ithaca, NY"," Department of Computer Science, Cornell University, Ithaca, NY",Deep multi-species embedding
138," Key Lab of High Confidence Software Technologies (MOE), School of EECS, Peking University"," Key Lab of High Confidence Software Technologies (MOE), School of EECS, Peking University",Opinion-aware knowledge graph for political ideology detection
139," School of Computing, National University of Singapore"," School of Computer Science and Technology, Shandong University, China",Exploiting music play sequence for music recommendation
140," University of Salerno, Italy"," University of Essex, UK",Social pressure in opinion games
141, University of Alberta, University of Alberta,Focused depth-first proof number search using convolutional neural networks for the game of hex
142," The Hong Kong University of Science and Technology, Hong Kong, China"," The Hong Kong University of Science and Technology, Hong Kong, China",DeepAM: migrate APIs with multi-modal sequence to sequence learning
143," Joint NTU-UBC Research Centre of Excellence in Active Living for the Elderly, NTU, Singapore"," Electronics and Computer Science, University of Southampton, UK",Playing repeated network interdiction games with semi-bandit feedback
144," Joint NTU-UBC Research Centre of Excellence in Active Living for the Elderly, NTU, Singapore"," Computer Science Department, University of Texas at El Paso",Comparing strategic secrecy and stackelberg commitment in security games
145, Rochester Institute of Technology, Rochester Institute of Technology,Modeling physicians' utterances to explore diagnostic decision-making
146," School of Interactive Computing, Georgia Institute of Technology"," School of Interactive Computing, Georgia Institute of Technology",Game engine learning from video
147," Department of Computer Science and Technology, Tsinghua University"," Department of Computer Science and Technology, Tsinghua University",Who to invite next? predicting invitees of social groups
148," Department of Electrical and Computer Engineering, Northeastern University, Boston, MA"," Department of Electrical and Computer Engineering, Northeastern University, Boston, MA and College of Computer and Information Science, Northeastern University, Boston, MA",Fashion style generator
149," Carnegie Mellon University, Pittsburgh, PA"," Snap Inc., Venice, CA",Exploring personalized neural conversational models
150," Departamento de Informática, Universidade Federal de Viçosa, Brazil"," Departamento de Informática, Universidade Federal de Viçosa, Brazil",Stratified strategy selection for unit control in real-time strategy games
151," School of Computer Science and Technology, Tianjin University, China"," School of Computer Science and Technology, Tianjin University, China",Defending against man-in-the-middle attack in repeated games
152," School of Computer Science, Shanghai Key Laboratory of Data Science, Fudan University, Shanghai, China and Shuyan Technology, Shanghai, China"," School of Computer Science, Shanghai Key Laboratory of Data Science, Fudan University, Shanghai, China and Shanghai Internet Big Data Engineering Technology Research Center, China and Xiaoi Research, Shanghai, China",How to keep a knowledge base synchronized with its encyclopedia source
153," National Tsing Hua University, Taiwan"," National Tsing Hua University, Taiwan",Tactics of adversarial attack on deep reinforcement learning agents
154," The University of Melbourne, Australia"," The University of Melbourne, Australia",Adversarial generation of real-time feedback with neural networks for simulation-based training
155, University of Southern California, University of Southern California,Staying ahead of the game: adaptive robust optimization for dynamic allocation of threat screening resources
156, University of Illinois at Urbana-Champaign," IBM Research, India",Blue skies: a methodology for data-driven clear sky modelling
157, Harvard University, Rensselaer Polytechnic Institute,Thwarting vote buying through decoy ballots
158," School of Computing, National University of Singapore"," School of Computing, National University of Singapore",Quantifying aspect bias in ordinal ratings using a bayesian approach
159," Department of Computer Science, Purdue University"," Department of Computer Science, Purdue University",Unified representation and lifted sampling for generative models of social networks
160," Machine Learning Department, Carnegie Mellon University"," Human-Computer Interaction Institute, Carnegie Mellon University",Cognitive-inspired conversational-strategy reasoner for socially-aware agents
161," Department of Computer Science, Bar-Ilan University, Ramat-Gan, Israel"," Department of Computer Science, Bar-Ilan University, Ramat-Gan, Israel",When security games hit traffic: optimal traffic enforcement under one sided uncertainty
162," Department of Computer Science, Bar-Ilan University, Ramat-Gan, Israel"," Department of Computer Science, Bar-Ilan University, Ramat-Gan, Israel.",Leveraging human knowledge in tabular reinforcement learning: a study of human subjects
163," University of Verona, Department of Computer Science"," University of Verona, Department of Computer Science",A Monte Carlo tree search approach to active malware analysis
164," Department of Computer Science and Technology, Tsinghua University, TNList"," Department of Computer Science and Technology, Tsinghua University, TNList",Depression detection via harvesting social media: a multimodal dictionary learning solution
165," School of Computing and Information Systems, The University of Melbourne, Australia"," School of Computing and Information Systems, The University of Melbourne, Australia",The minds of many: opponent modelling in a stochastic game
166," Department of Computer Science, North Carolina State University, Raleigh, NC"," Department of Computer Science, North Carolina State University, Raleigh, NC",Interactive narrative personalization with deep reinforcement learning
167, University of Massachusetts Boston and Disney Research, Disney Research,Predicting the quality of short narratives from social media
168, Nanyang Technological University, University of Oxford,A trust-based mixture of Gaussian processes model for reliable regression in participatory sensing
169," School of Computer Science and Engineering, Nanyang Technological University, Singapore"," School of Computer Science and Engineering, Nanyang Technological University, Singapore",Online reputation fraud campaign detection in user ratings
