,first-author-affiliation,last-author-affiliation,title
0," University of Oxford, UK"," University of Warsaw, Poland",A characterization of the single-peaked single-crossing domain
1," University of Oxford, UK"," Vienna University of Technology, Austria",On detecting nearly structured preference profiles
2," Institute for Logic, Language and Computation, University of Amsterdam, The Netherlands"," Department of Mathematics, University of Padova, Italy",Binary aggregation by selection of the most representative voter
3," Department of Computer Science, Duke University, Durham, NC"," Department of Computer Science, Duke University, Durham, NC",On the axiomatic characterization of runoff voting rules
4," Computer Science Department, Carnegie Mellon University"," Computer Science Department, Carnegie Mellon University",Potential-aware imperfect-recall abstraction with earth mover's distance in imperfect-information games
5," Politecnico di Milano, Milano, Italy"," University of Southampton, Southampton, UK",Mechanism design for mobile geo-location advertising
6," University of Kentucky, Lexington, KY"," LIP6, CNRS, UPMC, Paris, France",Voting with rank dependent scoring rules
7," School of Computer Science, University of Adelaide, Australia"," Department of Computer Science, University of Liverpool, UK",Increasing VCG revenue by decreasing the quality of items
8," Department of Computer Science, Rochester Institute of Technology, Rochester, NY"," Institut für Informatik, Christian-Albrechts-Universität zu Kiel, Kiel, Germany",A control dichotomy for pure scoring rules
9," Indian Institute of Science, Bangalore"," Indian Institute of Science, Bangalore",A multiarmed bandit incentive mechanism for crowdsourcing demand response in smart grids
10," Tepper School of Business, Carnegie Mellon University"," Computer Science Department, Carnegie Mellon University",Envy-free division of sellable goods
11, Northwestern University, Carnegie Mellon University,"Betting strategies, market selection, and the wisdom of crowds"
12," Vienna University of Technology, Austria"," Vienna University of Technology, Austria",Incomplete preferences in single-peaked electorates
13," Department of Informatics, Athens University of Economics and Business, Greece"," Department of Informatics, Athens University of Economics and Business, Greece",Item bidding for combinatorial public projects
14," University of Southern California, Los Angeles, CA"," University of Toronto, Canada",Regret-based optimization and preference elicitation for stackelberg security games with uncertainty
15, Carnegie Mellon University, Carnegie Mellon University,On the structure of synergies in cooperative games
16," Ecole Polytechnique Federale de Lausanne, Artificial Intelligence Laboratory, Lausanne, Switzerland"," Ecole Polytechnique Federale de Lausanne, Artificial Intelligence Laboratory, Lausanne, Switzerland",Incentives for truthful information elicitation of continuous signals
17," Department of Computer Science, Network Dynamics and Simulation Science Laboratory, Virginia Bioinformatics Institute, Virginia Tech, Blacksburg, VA"," Department of Computer Science, Network Dynamics and Simulation Science Laboratory, Virginia Bioinformatics Institute, Virginia Tech, Blacksburg, VA",Equilibria in epidemic containment games
18, Charles University In Prague, Charles University In Prague,Bounding the support size in extensive form games with imperfect information
19," Dept. of Informatics, Kyushu University, Fukuoka, Japan"," Dept. of Informatics, Kyushu University, Fukuoka, Japan",Two case studies for trading multiple indivisible goods with indifferences
20," Dept. of Computer Science, Duke University, Durham, NC"," Dept. of Computer Science, Duke University, Durham, NC",Beat the cheater: computing game-theoretic strategies for when to kick a gambler out of a casino
21," Dept. of Informatics, Kyushu University, Fukuoka, Japan"," Dept. of Informatics, Kyushu University, Fukuoka, Japan",Strategyproof exchange with multiple private endowments
22," Shanghai Key Laboratory of Scalable Computing and Systems, Shanghai Jiao Tong University, China"," Shanghai Key Laboratory of Scalable Computing and Systems, Shanghai Jiao Tong University, China",A strategy-proof online auction with time discounting values
23," Key Laboratory of Electromagnetic Space Information of CAS, USTC, Hefei, Anhui, P.R.China"," Microsoft Research, Beijing, P.R.China",Incentivizing high-quality content from heterogeneous users: on the existence of Nash equilibrium
24," The Key Lab of Intelligent Information Processing, ICT, CAS, University of Chinese Academy of Sciences, Beijing, China"," Department of Computer Science, Virginia Tech, Blacksburg, VA",Game-theoretic resource allocation for protecting large public events
25," University of Toronto, Canada"," MIAT, INRA, Toulouse, France",Relaxation search: a simple way of managing optional clauses
26," Carnegie Mellon University, Pittsburgh, PA"," IBM Research, Yorktown Heights, NY",Parallel restarted search
27," Department of Computer Science, Cornell University, Ithaca"," Department of Computer Science, Cornell University, Ithaca",Designing fast absorbing Markov chains
28," Department of Computer Science, University of New Hampshire, Durham, NH"," Department of Computer Science, University of New Hampshire, Durham, NH",Simpler bounded suboptimal search
29," The University of British Columbia, Vancouver, BC"," The University of British Columbia, Vancouver, BC",Elimination ordering in lifted first-order probabilistic inference
