,Unnamed: 0,first-author,first-author-affiliation,last-author,last-author-affiliation,title
159,159,Myunghwan Kim,Stanford University,Jure Leskovec,Stanford University/Pinterest,Nonparametric Multi-group Membership Model for Dynamic Networks.
160,160,Vikash Mansinghka,Massachusetts Institute of Technology,Josh Tenenbaum,MIT,Approximate Bayesian Image Interpretation using Generative Probabilistic Graphics Programs.
161,161,David G Barrett,École Normale Supérieure,Christian Machens,Fundacao Champalimaud PT507131827,Firing rate predictions in optimal balanced networks.
162,162,Shouyuan Chen,CUHK,Zenglin Xu,University of Electronic Science & Technology of China,Exact and Stable Recovery of Pairwise Interaction Tensors.
163,163,Raman Arora,Johns Hopkins University,Nati Srebro,TTI-Chicago,Stochastic Optimization of PCA with Capped MSG.
164,164,Hanlin Goh,-,Joo-Hwee Lim,"Institute for Infocomm Research, Singapore",Top-Down Regularization of Deep Belief Networks.
165,165,Jasper Snoek,Google Brain,Ryan Adams,Princeton University,A Determinantal Point Process Latent Variable Model for Inhibition in Neural Spiking Data.
166,166,Agnieszka Grabska-Barwinska,Google DeepMind,Peter E Latham,"Gatsby Unit, UCL",Demixing odors - fast inference in olfaction.
167,167,Baharan Mirzasoleiman,Stanford University,Andreas Krause,ETH Zurich,Distributed Submodular Maximization: Identifying Representative Elements in Massive Data.
168,168,Remi Gribonval,Inria & ENS de Lyon,Pierre Machart,INRIA,"Reconciling ""priors'' & ""priors"" without prejudice?."
169,169,Rupesh K Srivastava,NNAISENSE,Jürgen Schmidhuber,"Swiss AI Lab, IDSIA (USI & SUPSI) - NNAISENSE",Compete to Compute.
170,170,Il Memming Park,Stony Brook University,Jonathan W Pillow,UT Austin,Universal models for binary spike patterns using centered Dirichlet processes.
171,171,Shaobo Han,Duke University,Lawrence Carin,Duke University,Integrated Non-Factorized Variational Inference.
172,172,Ari Pakman,Columbia University,Liam Paninski,Columbia University,Auxiliary-variable Exact Hamiltonian Monte Carlo Samplers for Binary Distributions.
173,173,Abbas Edalat,Imperial College London,Abbas Edalat,Imperial College London,Capacity of strong attractor patterns to model behavioural and cognitive prototypes.
174,174,Matthew Johnson,MIT,Alan S Willsky,Massachusetts Institute of Technology,Analyzing Hogwild Parallel Gaussian Gibbs Sampling.
175,175,Arash Amini,UCLA,Long Nguyen,University of Michigan,Bayesian inference as iterated random functions with  applications to sequential inference in graphical models.
176,176,Özlem Aslan,University of Alberta,Dale Schuurmans,Google Brain & University of Alberta,Convex Two-Layer Modeling.
177,177,Tomas Mikolov,Google Research,Jeff Dean,Google Research,Distributed Representations of Words and Phrases and their Compositionality.
178,178,Sam Patterson,"Gatsby Unit, UCL",Yee Whye Teh,"University of Oxford, DeepMind",Stochastic Gradient Riemannian Langevin Dynamics on the Probability Simplex.
