,Unnamed: 0,first-author,first-author-affiliation,last-author,last-author-affiliation,title
79,79,Damian Mrowca,Stanford University,Daniel Yamins,Stanford University,Flexible neural representation for physics prediction.
80,80,Rasmus Berg Palm,Technical University Denmark,Ole Winther,Technical University of Denmark,Recurrent Relational Networks.
81,81,Andrey Malinin,University of Cambridge,Mark Gales,University of Cambridge,Predictive Uncertainty Estimation via Prior Networks.
82,82,Gamaleldin Elsayed,Google Brain,Jascha Sohl-Dickstein,Google Brain,Adversarial Examples that Fool both Computer Vision and Time-Limited Humans.
83,83,Emin Orhan,BCM & Rice,Emin Orhan,BCM & Rice,A Simple Cache Model for Image Recognition.
84,84,Alexander Matyasko,Nanyang Technological University,Lap-Pui Chau,Nanyang Technological University,Improved Network Robustness with Adversary Critic.
85,85,Ozan Sener,Intel Labs,Vladlen Koltun,Intel Labs,Multi-Task Learning as Multi-Objective Optimization.
86,86,Kevin Duarte,University of Central Florida,Mubarak Shah,University of Central Florida,VideoCapsuleNet: A Simplified Network for Action Detection.
87,87,Saumya Jetley,University of Oxford,Philip  Torr,University of Oxford,"With Friends Like These, Who Needs Adversaries?."
88,88,Xiaoxi He,ETH Zürich,Lothar Thiele,ETH Zürich,Multi-Task Zipping via Layer-wise Neuron Sharing.
89,89,Xiaodong Cui,IBM T. J. Watson Research Center,Michael Picheny,IBM T. J. Watson Research Center,Evolutionary Stochastic Gradient Descent for Optimization of Deep Neural Networks.
90,90,Jianlong Chang,"National Laboratory of Pattern Recognition, Institute of Automation, Chinese Academy of Sciences",Chunhong Pan,"Institute of Automation, Chinese Academy of Sciences",Structure-Aware Convolutional Neural Networks.
91,91,Qilong Wang,Tianjin University,Peihua Li,Dalian University of Technology,Global Gated Mixture of Second-order Pooling for Improving Deep Convolutional Neural Networks.
92,92,Yingyezhe Jin,Facebook Inc,Peng Li,Texas A&M University,Hybrid Macro/Micro Level Backpropagation for Training Deep Spiking Neural Networks.
93,93,Bao Wang,UCLA,Stanley Osher,UCLA,Deep Neural Nets with Interpolating Function as Output Activation.
94,94,Satoshi Koide,Toyota Central R&D Labs.,Takuro Kutsuna,Toyota Central R&D Labs. Inc.,Neural Edit Operations for Biological Sequences.
95,95,Xundong Wu,Hangzhou Dianzi University,Qing Wu,Hangzhou Dianzi University,Improved Expressivity Through Dendritic Neural Networks.
96,96,Morteza Mardani,Stanford University,John Pauly,Stanford University,Neural Proximal Gradient Descent for Compressive Imaging.
97,97,Sekitoshi Kanai,"NTT, Keio University",Shuichi Adachi,Keio University,Sigsoftmax: Reanalysis of the Softmax Bottleneck.
98,98,Hao Li,Amazon Web Services,Tom Goldstein,University of Maryland,Visualizing the Loss Landscape of Neural Nets.
