,Unnamed: 0,first-author,first-author-affiliation,last-author,last-author-affiliation,title
539,539,Tongzhou Wang,Facebook AI Research,Stuart Russell,UC Berkeley,Meta-Learning MCMC Proposals.
540,540,Veronika Rockova,University of Chicago,nicholas polson,Chicago Booth,Posterior Concentration for Sparse Deep Learning.
541,541,Tom Michoel,University of Bergen,Tom Michoel,University of Bergen,Analytic solution and stationary phase approximation for the Bayesian lasso and elastic net.
542,542,Fei Jiang,The University of Hong Kong,Francesca Dominici,Harvard University,Bayesian Model Selection Approach to Boundary Detection with Non-Local Priors.
543,543,Fredrik Lindsten,Uppsala University,Matti Vihola,University of Jyväskylä,Graphical model inference: Sequential Monte Carlo meets deterministic approximations.
544,544,Onur Teymur,Imperial College London,Ben Calderhead,Imperial College,Implicit Probabilistic Integrators for ODEs.
545,545,Toni Karvonen,Aalto University,Simo Sarkka,Aalto University,A Bayes-Sard Cubature Method.
546,546,Syama Sundar Rangapuram,Amazon Research,Tim Januschowski,Amazon,Deep State Space Models for Time Series Forecasting.
547,547,Iryna Korshunova,Ghent University,Joni Dambre,Ghent University,BRUNO: A Deep Recurrent Model for Exchangeable Data.
548,548,Yucen Luo,Tsinghua University,Bo Zhang,Tsinghua University,Semi-crowdsourced Clustering with Deep Generative Models.
549,549,Florian Schmidt,ETH Zürich,Thomas Hofmann,ETH Zurich,Deep State Space Models for Unconditional Word Generation.
550,550,Louis Kirsch,University College London & IDSIA,David Barber,University College London,Modular Networks: Learning to Decompose Neural Computation.
551,551,Francesco Paolo Casale,Microsoft Research,Nicolo Fusi,Microsoft Research,Gaussian Process Prior Variational Autoencoders.
552,552,Luigi Acerbi,University of Geneva,Luigi Acerbi,University of Geneva,Variational Bayesian Monte Carlo.
553,553,Markus Kaiser,Technical University Munich,Carl Henrik Ek,University of Bristol,Bayesian Alignments of Warped Multi-Output Gaussian Processes.
554,554,Gustavo Malkomes,Washington University in St. Louis,Roman Garnett,Washington University in St. Louis,Automating Bayesian optimization with Bayesian optimization.
555,555,David Reeb,Bosch Center for Artificial Intelligence (BCAI),Barbara Rakitsch,Bosch Center for Artificial Intelligence,Learning Gaussian Processes by Minimizing PAC-Bayesian Generalization Bounds.
556,556,Markus Lange-Hegermann,Hochschule Ostwestfalen-Lippe,Markus Lange-Hegermann,Hochschule Ostwestfalen-Lippe,Algorithmic Linearly Constrained Gaussian Processes.
557,557,Bei Jia,Element AI,José Bento,Boston College,Efficient Projection onto the Perfect Phylogeny Model.
558,558,Shi Li,University at Buffalo,Xiangyu Guo,State University of New York at Buffalo,Distributed $k$-Clustering for Data with Heavy Noise.
