,Unnamed: 0,first-author,first-author-affiliation,last-author,last-author-affiliation,title
179,179,Jie Cao,"Center for Research on Intelligent Perception and Computing (CRIPAC) at Institute of Automation, Chinese Academy of Sciences.",Zhenan Sun,"Institute of Automation, Chinese Academy of Sciences (CASIA)",Learning a High Fidelity Pose Invariant Model for High-resolution Face Frontalization.
180,180,Liang Zhang,"School of Computer Science and Technology, Xidian University, China",Mohammed Bennamoun,University of Western Australia,Attention in Convolutional LSTM for Gesture Recognition.
181,181,Jonghwan Mun,POSTECH,Bohyung Han,Seoul National University,Learning to Specialize with Knowledge Distillation for Visual Question Answering.
182,182,Chenfei Wu,Beijing University of Posts and Telecommunications,Xuan Dong,Beijing University of Posts and Telecommunications,Chain of Reasoning for Visual Question Answering.
183,183,Will Norcliffe-Brown,AimBrain,Sarah Parisot,Huawei,Learning Conditioned Graph Structures for Interpretable Visual Question Answering.
184,184,Medhini Narasimhan,UIUC,Alex Schwing,University of Illinois at Urbana-Champaign,Out of the Box: Reasoning with Graph Convolution Nets for Factual Visual Question Answering.
185,185,Sainandan Ramakrishnan,Georgia Institute of Technology,Stefan Lee,Georgia Institute of Technology,Overcoming Language Priors in Visual Question Answering with Adversarial Regularization.
186,186,Ding Liu,Bytedance AI Lab,Thomas Huang,UIUC,Non-Local Recurrent Network for Image Restoration.
187,187,Tobias Plötz,TU Darmstadt,Stefan Roth,TU Darmstadt,Neural Nearest Neighbors Networks.
188,188,Shakarim Soltanayev,Ulsan National Institute of Science and Technology,Se Young Chun,UNIST,Training deep learning based denoisers without ground truth data.
189,189,Sebastian Lunz,University of Cambridge,Ozan Öktem,KTH - Royal Institute of Technology,Adversarial Regularizers in Inverse Problems.
190,190,Yi Tay,Nanyang Technological University,Jian Su,"I2R, Singapore",Densely Connected Attention Propagation for Reading Comprehension.
191,191,Oana-Maria Camburu,University of Oxford,Phil Blunsom,Oxford University,e-SNLI: Natural Language Inference with Natural Language Explanations.
192,192,Sander Dieleman,DeepMind,Karen Simonyan,DeepMind,The challenge of realistic music generation: modelling raw audio at scale.
193,193,Jinhwan Park,Seoul National University,Wonyong Sung,Seoul National University,Fully Neural Network Based Speech Recognition on Mobile and Embedded Devices.
194,194,Ye Jia,Google,Yonghui Wu,Google,Transfer Learning from Speaker Verification to Multispeaker Text-To-Speech Synthesis.
195,195,Sercan Arik,Google,Yanqi Zhou,Baidu Research,Neural Voice Cloning with a Few Samples.
196,196,Patrick Chen,UCLA,Cho-Jui Hsieh,"UCLA, Google Research",GroupReduce: Block-Wise Low-Rank Approximation for Neural Language Model Shrinking.
197,197,Daya Guo,Sun Yat-Sen University,Jian Yin,Sun Yat-Sen University,Dialog-to-Action: Conversational Question Answering Over a Large-Scale Knowledge Base.
198,198,Yizhe Zhang,Microsoft Research,Bill Dolan,Microsoft,Generating Informative and Diverse Conversational Responses via Adversarial Information Maximization.
