,Unnamed: 0,first-author,first-author-affiliation,last-author,last-author-affiliation,title
639,639,Yi Xu,The University of Iowa,Tianbao Yang,The University of Iowa,First-order Stochastic Algorithms for Escaping From Saddle Points in Almost Linear Time.
640,640,Yiwen Guo,Intel Labs China,Yurong Chen,Intel Labs China,Sparse DNNs with Improved Adversarial Robustness.
641,641,Yunho Jeon,KAIST,Junmo Kim,KAIST,Constructing Fast Network through Deconstruction of Convolution.
642,642,Xujie Si,University of Pennsylvania,Le Song,Ant Financial & Georgia Institute of Technology,Learning Loop Invariants for Program Verification.
643,643,Elad Hoffer,Technion,Daniel Soudry,Technion,Norm matters: efficient and accurate normalization schemes in deep networks.
644,644,Hongzhou Lin,MIT,Stefanie Jegelka,MIT,ResNet with one-neuron hidden layers is a Universal Approximator.
645,645,Octavian Ganea,ETH Zurich,Thomas Hofmann,ETH Zurich,Hyperbolic Neural Networks.
646,646,Kimin Lee,Korea Advanced Institute of Science and Technology,Jinwoo Shin,KAIST; AITRICS,A Simple Unified Framework for Detecting Out-of-Distribution Samples and Adversarial Attacks.
647,647,Richard Shin,UC Berkeley,Dawn Song,UC Berkeley,Improving Neural Program Synthesis with Inferred Execution Traces.
648,648,David Zoltowski,Princeton University,Jonathan Pillow,Princeton University,Scaling the Poisson GLM to massive neural datasets through polynomial approximations.
649,649,Xiuming Zhang,MIT CSAIL,Jiajun Wu,MIT,Learning to Reconstruct Shapes from Unseen Classes.
650,650,Dan Hendrycks,UC Berkeley,Kevin Gimpel,,Using Trusted Data to Train Deep Networks on Labels Corrupted by Severe Noise.
651,651,Matteo Almanza,Sapienza University of Rome,Andrea Vattani,UC San Diego,A Reduction for Efficient LDA Topic Reconstruction.
652,652,Dimitris Bertsimas,Massachusetts Institute of Technology,Christopher McCord,MIT,Optimization over Continuous and Multi-dimensional Decisions with Observational Data.
653,653,Dan Alistarh,IST Austria,Cedric Renggli,ETH Zurich,The Convergence of Sparsified Gradient Methods.
654,654,Weihao Kong,Stanford University,Gregory Valiant,Stanford University,Estimating Learnability in the Sublinear Data Regime.
655,655,Lee-Ad Gottlieb,Ariel University,Gabriel Nivasch,Ariel University,Learning convex polytopes with margin.
656,656,Shannon McCurdy,Ancestry,Shannon McCurdy,Ancestry,Ridge Regression and Provable Deterministic Ridge Leverage Score Sampling.
657,657,Asad Haris,University of Washington,Noah Simon,University of Washington,Wavelet regression and additive models for irregularly spaced data.
658,658,Pan Zhou,National University of Singapore,Jiashi Feng,National University of Singapore,New Insight into Hybrid Stochastic Gradient Descent: Beyond With-Replacement Sampling and Convexity.
