,Unnamed: 0,first-author,,first-author-affiliation,last-author,,last-author-affiliation,title
119,119,Alexander Novikov,Male,Skolkovo Institute of Science and Technology,Dmitry Vetrov,Male,"Skoltech, Moscow",Tensorizing Neural Networks.
120,120,Marylou Gabrie,Female,"École Normale Supérieure, ICFP, Laboratoire de Physique Statistique ",Florent Krzakala,Male,Ecole Normale Superieure Paris,Training Restricted Boltzmann Machine via the ￼Thouless-Anderson-Palmer free energy.
121,121,Sebastian Bitzer,Male,TU Dresden,Stefan Kiebel,Male,TU Dresden,The Brain Uses Reliability of Stimulus Information when Making Perceptual Decisions.
122,122,Mijung Park,Male,UCL,Jakob H Macke,Male,research center caesar & BCCN Tubingen,Unlocking neural population non-stationarities using hierarchical dynamics models.
123,123,Guosheng Lin,Male,The University of Adelaide,Anton van den Hengel,Male,University of Adelaide,Deeply Learning the Messages in Message Passing Inference.
124,124,Mehrdad Farajtabar,Male,Georgia Tech,Le Song,Male,Georgia Institute of Technology,COEVOLVE: A Joint Point Process Model for Information Diffusion and Network Co-evolution.
125,125,Andrew Wilson,Male,Carnegie Mellon University,Eric Xing,Male,Carnegie Mellon University,The Human Kernel.
126,126,Mingjun Zhong,Male,University of Edinburgh,Charles Sutton,Male,University of Edinburgh,Latent Bayesian melding for integrating individual and population models.
127,127,Yuanjun Gao,Male,Columbia University,John Cunningham,Male,University of Columbia,High-dimensional neural spike train analysis with generalized count linear dynamical systems.
128,128,Yu-Ying Liu,Female,Georgia Tech,James Rehg,Male,Georgia Tech,Efficient Learning of Continuous-Time Hidden Markov Models for Disease Progression.
129,129,James McInerney,Male,Columbia,David Blei,Male,Columbia University,The Population Posterior and Bayesian Modeling on Streams.
130,130,Ye Wang,Male,Duke Univiersity,David B Dunson,Male,Duke University,Probabilistic Curve Learning: Coulomb Repulsion and the Electrostatic Gaussian Process.
131,131,David Carlson,Male,Duke University,Volkan Cevher,Male,EPFL,Preconditioned Spectral Descent for Deep Learning.
132,132,Nicolas Heess,Male,Google DeepMind,Yuval Tassa,Male,Google DeepMind,Learning Continuous Control Policies by Stochastic Value Gradients.
133,133,Felipe Tobar,Male,Universidad de Chile,Richard Turner,Male,University of Cambridge,Learning Stationary Time Series using Gaussian Processes with Nonparametric Kernels.
134,134,Behnam Neyshabur,Male,TTI Chicago,Nati Srebro,Male,Toyota Technological Institute at Chicago,Path-SGD: Path-Normalized Optimization in Deep Neural Networks.
135,135,Alp Kucukelbir,Male,Fero Labs / Columbia University,David Blei,Male,Columbia University,Automatic Variational Inference in Stan.
136,136,Philip Bachman,Male,McGill University,Doina Precup,Female,University of McGill,Data Generation as Sequential Decision Making.
137,137,Yingzhen Li,Female,University of Cambridge,Richard Turner,Male,University of Cambridge,Stochastic Expectation Propagation.
138,138,Sixin Zhang,Male,New York University,Yann LeCun,Male,New York University,Deep learning with Elastic Averaging SGD.
