,Unnamed: 0,first-author,first-author-affiliation,last-author,last-author-affiliation,title
259,259,Martin Slawski,Saarland University,Matthias Hein,University of Tübingen,Sparse recovery by thresholded non-negative least squares.
260,260,Jacob D Abernethy,University of Michigan,Rafael Frongillo,University of Colorado Boulder,A Collaborative Mechanism for Crowdsourcing Prediction Problems.
261,261,Ke Chen,The University of Manchester,Ahmad Salman,University of Manchester,Extracting Speaker-Specific Information with a Regularized Siamese Deep Network.
262,262,M Pacer,Netflix,Tom Griffiths,Princeton,A rational model of causal inference with continuous causes.
263,263,Tianshi Gao,Facebook,Daphne Koller,insitro,Active Classification based on Value of Classifier.
264,264,Faisal Khan,University of Wisconsin-Madison,Bilge Mutlu,University of Wisconsin-Madison,How Do Humans Teach: On Curriculum Learning and Teaching Dimension.
265,265,Benjamin Recht,UW-Madison,Feng Niu,University of Wisconsin-Madison,Hogwild!: A Lock-Free Approach to Parallelizing Stochastic Gradient Descent.
266,266,Animashree Anandkumar,UC Irvine,Alan S Willsky,Massachusetts Institute of Technology,High-Dimensional Graphical Model Selection: Tractable Graph Families and Necessary Conditions.
267,267,Mark Schmidt,INRIA - SIERRA Project Team,Francis Bach,INRIA - Ecole Normale Superieure,Convergence Rates of Inexact Proximal-Gradient Methods for Convex Optimization.
268,268,Adler J Perotte,Columbia University,Nicholas Bartlett,Columbia,Hierarchically Supervised Latent Dirichlet Allocation.
269,269,Ioannis A Gkioulekas,Harvard University,Todd Zickler,Harvard University,Dimensionality Reduction Using the Sparse Linear Model.
270,270,Bogdan Alexe,ETH ZURICH,Vittorio Ferrari,University of Edinburgh,Exploiting spatial overlap to efficiently compute appearance distances between image windows.
271,271,Michael Shindler,Unaffiliated,Adam W Meyerson,"Google, Inc.",Fast and Accurate k-means For Large Datasets.
272,272,Matthew A Kayala,"University of California, Irvine",Pierre Baldi,UC Irvine,A Machine Learning Approach to Predict Chemical Reactions.
273,273,Artin Armagan,Duke University,Merlise Clyde,Duke University,Generalized Beta Mixtures of Gaussians.
274,274,Qibin Zhao,RIKEN AIP,Andrzej S CICHOCKI,RIKEB Brain Science Institute,A Multilinear Subspace Regression Method Using Orthogonal Tensors Decompositions.
275,275,Joshua T Abbott,UC Berkeley,Tom Griffiths,Princeton,Testing a Bayesian Measure of Representativeness Using a Large Image Database.
276,276,Andrew McHutchon,Cambridge University,Carl Edward Rasmussen,University of Cambridge,Gaussian Process Training with Input Noise.
277,277,Cristina Savin,University of Cambridge,Mate Lengyel,University of Cambridge,Two is better than one: distinct roles for familiarity and recollection in retrieving palimpsest memories.
278,278,Guido F Montufar,UCLA,Nihat Ay,MPI for Mathematics in the Sciences,Expressive Power and Approximation Errors of Restricted Boltzmann Machines.
