,first-author-affiliation,last-author-affiliation,title
0," Computer Science and Artificial Intelligence Laboratory, Massachusetts Institute of Technology, Cambridge, MA"," Computer Science and Artificial Intelligence Laboratory, Massachusetts Institute of Technology, Cambridge, MA",Co-optimizating multi-agent placement with task assignment and scheduling
1, University of Michigan, Nissan Research Center,Commitment semantics for sequential decision making under reward uncertainty
2," National Laboratory of Pattern Recognition, Institute of Automation, Chinese Academy of Sciences"," National Laboratory of Pattern Recognition, Institute of Automation, Chinese Academy of Sciences",Action recognition with joints-pooled 3D deep convolutional descriptors
3," Department of Electrical Engineering, University of Texas at Dallas"," Key Laboratory of Machine Perception, Shenzhen Graduate School, Peking University",3D action recognition using multi-temporal depth motion maps and fisher vector
4," Arizona State University, Tempe, Arizona"," Arizona State University, Tempe, Arizona",Clustering-based joint feature selection for semantic attribute prediction
5," CRIPAC&NLPR, CASIA", Microsoft Research,Semi-supervised multimodal deep learning for RGB-D object recognition
6," Jet Propulsion Laboratory, California Institute of Technology"," Jet Propulsion Laboratory, California Institute of Technology",Precision instrument targeting via image registration for the Mars 2020 rover
7," Center for Automation Research, University of Maryland, College Park, MD"," Center for Automation Research, University of Maryland, College Park, MD",Discriminative Log-Euclidean feature learning for sparse representation-based recognition of faces from videos
8," Université Laval, Québec, QC, Canada"," University of St. Andrews, St. Andrews, United Kingdom",Highly accurate gaze estimation using a consumer RGB-D sensor
9," Center for Applied Autonomous Systems, Örebro University, Örebro, Sweden"," Center for Applied Autonomous Systems, Örebro University, Örebro, Sweden",Making robots proactive through equilibrium maintenance
10," School of Software, Tsinghua University, Beijing, China"," School of Software, Tsinghua University, Beijing, China",Robust iterative quantization for efficient lp-norm similarity search
11," Cyber Physical Systems Lab., Egypt-Japan University of Science and Technology, Alexandria, Egypt"," Cyber Physical Systems Lab., Egypt-Japan University of Science and Technology, Alexandria, Egypt and Faculty of Engineering, Alexandria University, Alexandria, Egypt",Semantic analysis of crowded scenes based on non-parametric tracklet clustering
12," College of Computer, National University of Defense Technology and Centre for Quantum Computation & Intelligent Systems, FEIT, University of Technology, Sydney"," College of Computer, National University of Defense Technology, University of Technology, Sydney",Online multi-object tracking by quadratic pseudo-boolean optimization
13," Department of Computer Science, Hong Kong Baptist University"," Department of Computer Science, Hong Kong Baptist University",Robust joint discriminative feature learning for visual tracking
14," School of Computer Science & Engineering, University of Electronic Science and Technology of China"," School of Computer Science & Engineering, University of Electronic Science and Technology of China and Digital Media Technology Key Laboratory of Sichuan Province",Saliency transfer: an example-based method for salient object detection
15," School of Computer Science, Beijing Institute of Technology, China and Center for Vision, Cognition, Learning & Autonomy, University of California, Los Angeles"," Center for Vision, Cognition, Learning & Autonomy, University of California, Los Angeles",What is where: inferring containment relations from videos
16," Department of Computer Science, San Diego State University, San Diego, CA"," School of Data and Computer Science, Sun Yat-Sen University, Guangzhou, China",A stochastic image grammar for fine-grained 3D scene reconstruction
17," Aalto University, University of Helsinki, Helsinki Institute for Information Technology"," Aalto University, University of Helsinki, Helsinki Institute for Information Technology",Unsupervised learning on neural network outputs: with application in zero-shot learning
18," Sun Yat-sen University, Guangzhou, China"," Sun Yat-sen University, Guangzhou, China",Geometric scene parsing with hierarchical LSTM
19," Dept. of Computer Science, Rutgers University, New Jersey"," Center for Cognitive Science, Rutgers University, New Jersey",Incorporating prototype theory in convolutional neural networks
20," Center for Vision, Cognition, Learning and Autonomy, University of California, Los Angeles"," Center for Vision, Cognition, Learning and Autonomy, University of California, Los Angeles",Learning social affordance for human-robot interaction
21," Department of Computer Science, University of Texas at Austin"," Department of Computer Science, University of Texas at Austin",Learning to order objects using haptic and proprioceptive exploratory behaviors
22," Tsinghua National Lab for Information Science and Technology and State Key Lab of Intelligent Technology and Systems and Department of Computer Science and Technology, Tsinghua University, Beijing, China"," Tsinghua National Lab for Information Science and Technology and State Key Lab of Intelligent Technology and Systems and Department of Computer Science and Technology, Tsinghua University, Beijing, China",Crowd scene understanding with coherent recurrent neural networks
23," Department of Computer Science, University of Texas at Austin, Austin, TX"," Department of Computer Science, University of Texas at Austin, Austin, TX","Learning multi-modal grounded linguistic semantics by playing ""I Spy"""
24," South China University of Technology, Guangzhou, China"," Microsoft Research, Beijing, China",Beyond object recognition: visual sentiment analysis with deep coupled adjective and noun neural networks
25," CBIM Center, Rutgers University, Piscataway, NJ"," CBIM Center, Rutgers University, Piscataway, NJ",Visual tracking with reliable memories
26," Rensselaer Polytechnic Institute, Troy, NY"," Rensselaer Polytechnic Institute, Troy, NY",Object recognition with hidden attributes
27," Computer Science Department, Bar Ilan University, Israel"," Augmanity, Ltd., Israel",Rule-based programming of molecular robot swarms for biomedical applications
28," Brown University, Providence, RI"," MIT, Computer Science and Artificial Intelligence Laboratory, Cambridge, MA",Object-based world modeling in semi-static environments with dependent Dirichlet process mixtures
29," Department of Electrical Engineering and Computer Science, Colorado School of Mines, Golden, Colorado"," Department of Electrical Engineering and Computer Science, Colorado School of Mines, Golden, Colorado",Enforcing template representability and temporal consistency for adaptive sparse tracking
