,Unnamed: 0,first-author,first-author-affiliation,last-author,last-author-affiliation,title
0,0,Shiva Kasiviswanathan,Amazon,Prem Melville,IBM Watson Research,Online L1-Dictionary Learning with Application to Novel Document Detection.
1,1,Zhirong Yang,Aalto University,Erkki Oja,Aalto University,Clustering by Nonnegative Matrix Factorization Using Graph Random Walk.
2,2,Yacov Crammer,Technion,Yishay Mansour,Tel-Aviv University,Learning Multiple Tasks using Shared Hypotheses.
3,3,Nisheeth Srivastava,University of California San Diego,Paul R Schrater,University of Minnesota,Rational inference of relative preferences.
4,4,Maksims Volkovs,University of Toronto,Richard Zemel,Vector Institute/University of Toronto,Efficient Sampling for Bipartite Matching Problems.
5,5,Yu Zhou,Huazhong University of Science and Technology,Longin Jan J Latecki,Temple University,Fusion with Diffusion for Robust Visual Tracking.
6,6,Jiarong Jiang,Two Sigma Investments LP,Jason Eisner,Johns Hopkins + Microsoft,Learned Prioritization for Trading Off Accuracy and Speed.
7,7,Zahra Zamani,ANU and NICTA,Kristian Kersting,University of Bonn and Fraunhofer IAIS,Symbolic Dynamic Programming for Continuous State and Observation POMDPs.
8,8,Richard G Gibson,University of Alberta,Duane Szafron,University of Alberta,Efficient Monte Carlo Counterfactual Regret Minimization in Games with Many Player Actions.
9,9,Kevin Swersky,Google,Ryan Adams,Princeton University,Cardinality Restricted Boltzmann Machines.
10,10,Simon Lyons,University of Edinburgh,Simo Sarkka,Aalto University,The Coloured Noise Expansion and Parameter Estimation of Diffusion Processes.
11,11,Katherine Chen,University of Alberta,Michael Bowling,DeepMind / University of Alberta,Tractable Objectives for Robust Policy Optimization.
12,12,Dan Ciresan,IDSIA,Jürgen Schmidhuber,"Swiss AI Lab, IDSIA (USI & SUPSI) - NNAISENSE",Deep Neural Networks Segment Neuronal Membranes in Electron Microscopy Images.
13,13,Uri M Maoz,Caltech,Christof Koch,Allen Institute for Brain Science,A System for Predicting Action Content On-Line and in Real Time before Action Onset in Humans – an Intracranial Study.
14,14,Won Hwa Kim,University of Wisconsin,Vikas Singh,UW-Madison,Wavelet based multi-scale shape features on arbitrary surfaces for cortical thickness discrimination.
15,15,Falk Lieder,UC Berkeley,Noah Goodman,Stanford University,"Burn-in, bias, and the rationality of anchoring."
16,16,Nan Li,Temple University,Longin Jan J Latecki,Temple University,Clustering Aggregation as Maximum-Weight Independent Set.
17,17,Jacquelyn A Shelton,TU Berlin,Jörg Lücke,TU Berlin,Why MCA? Nonlinear Spike-and-slab Sparse Coding for Neurally Plausible Image Encoding.
18,18,Chris Hinrichs,UW-Madison,Sterling C Johnson,UW-Madison,Q-MKL: Matrix-induced Regularization in Multi-Kernel Learning with Applications to Neuroimaging.
19,19,Melanie Rey,University of Basel,Volker Roth,University of Basel,Meta-Gaussian Information Bottleneck.
20,20,Florian T Pokorny,KTH Royal Institute of Technology,Danica Kragic,KTH,Persistent Homology for Learning Densities with Bounded Support.
21,21,Peter Sollich,King's College London,Simon R Ashton,King's College London,Learning curves for multi-task Gaussian process regression.
22,22,Yunchao Gong,UNC Chapel Hill,Svetlana Lazebnik,UIUC,Angular Quantization based Binary Codes for Fast Similarity Search.
23,23,Chao Zhang,Arizona State University,Lei Zhang,Nanjing University of Science and Technology,Generalization Bounds for Domain Adaptation.
24,24,Weihao Kong,Shanghai Jiao Tong University,Wu-Jun Li,Nanjing University,Isotropic Hashing.
25,25,Ben Rolfs,Stanford University,Ian Wong,Stanford University,Iterative Thresholding Algorithm for Sparse Inverse Covariance Estimation.
26,26,Minjie Xu,Bloomberg LP,Bo Zhang,Fair Isaac Corp.,Bayesian Nonparametric Maximum Margin Matrix Factorization for Collaborative Prediction.
27,27,Karol Gregor,Google DeepMind,Dmitri B Chklovskii,HHMI,A lattice filter model of the visual pathway.
28,28,Hankz Hankui Zhuo,Sun Yat-sen University,Subbarao Kambhampati,Arizona State University,Action-Model Based Multi-agent Plan Recognition.
29,29,Moritz Hardt,IBM Almaden Research,Frank McSherry,Microsoft Research,A Simple and Practical Algorithm for Differentially Private Data Release.
30,30,Stefan Habenschuss,,Bernhard Nessler,TU-Graz,Homeostatic plasticity in Bayesian spiking networks as Expectation Maximization with posterior constraints.
31,31,Mathieu Sinn,IBM Research - Ireland,Bei Chen,McMaster University,Mixing Properties of Conditional Markov Chains with Unbounded Feature Functions.
32,32,Francesco Dinuzzo,Expedia Group,Bernhard Schölkopf,"MPI for Intelligent Systems, Tübingen",The representer theorem for Hilbert spaces: a necessary and sufficient condition.
33,33,David Belanger,Google Brain,Andrew McCallum,UMass Amherst,MAP Inference in Chains using Column Generation.
34,34,Matthew Coudron,Massachusetts Institute of Technology,Gilad Lerman,University of Minnesota,On the Sample Complexity of Robust PCA.
35,35,Christian Mayr,TU Dresden,Heidemarie Schmidt,TU Chemnitz,Waveform Driven Plasticity in BiFeO3 Memristive Devices: Model and Implementation.
36,36,Puru Kar,Indian Institute of Technology Kanpur,Prateek Jain,Microsoft Research,Supervised Learning with Similarity Functions.
37,37,Pieter-Jan Kindermans,Ghent University,Benjamin Schrauwen,Ghent University,A P300 BCI for the Masses: Prior Information Enables Instant Unsupervised Spelling.
38,38,Chen Chen,University of Texas at Arlington,Junzhou Huang,University of Texas at Arlington / Tencent AI Lab,Compressive Sensing MRI with Wavelet Tree Sparsity.
39,39,Yao-Liang Yu,University of Waterloo,Dale Schuurmans,Google Brain & University of Alberta,A Polynomial-time Form of Robust Regression.
40,40,Zhihua Zhang,Shanghai Jiao Tong University,Bojun Tu,Zhejiang University,"Nonconvex Penalization, Levy Processes and Concave Conjugates."
41,41,Han Liu,Tencent AI Lab,Larry Wasserman,Carnegie Mellon University,Exponential Concentration for Mutual Information Estimation with Application to Forests.
42,42,Ben Calderhead,University College London,Matyas A Sustik,University of Texas at Austin,Sparse Approximate Manifolds for Differential Geometric MCMC.
43,43,Morteza Ibrahimi,Google,Benjamin Van Roy,Stanford University,Efficient Reinforcement Learning for High Dimensional Linear Quadratic Systems.
44,44,Xue-Xin Wei,University of Pennsylvania,Alan A Stocker,University of Pennsylvania,Efficient coding connects prior and likelihood function in perceptual Bayesian inference.
45,45,Marius Pachitariu,"Gatsby Unit, UCL",Maneesh Sahani,"Gatsby Unit, UCL",Learning visual motion in recurrent neural networks.
46,46,Argyris Kalogeratos,"CMLA - ENS Cachan, Paris Saclay",Aristidis Likas,University of Ioannina,Dip-means: an incremental clustering method for estimating the number of clusters.
47,47,Lloyd T Elliott,University of Oxford,Yee Whye Teh,"University of Oxford, DeepMind",Scalable imputation of genetic data with a discrete fragmentation-coagulation process.
48,48,Lei Shi,Baidu,Lei Shi,Baidu,Bayesian Probabilistic Co-Subspace Addition.
