,first-author-affiliation,last-author-affiliation,title
0," Qualitative Reasoning Group, Northwestern University, Evanston, IL"," Qualitative Reasoning Group, Northwestern University, Evanston, IL",Using quantitative information to improve analogical matching between sketches
1," University of Southampton, Southampton, UK"," University of Southampton, Southampton, UK",A methodology for deploying the max-sum algorithm and a case study on unmanned aerial vehicles
2," Hunter College, The City University of New York, New York, NY and Columbia University, New York, NY"," Columbia University, New York, NY",Toward habitable assistance from spoken dialogue systems
3," Soar Technology, Inc., Oviedo, FL"," MESH Solutions, LLC, Orlando, FL",Integrating learner help requests using a POMDP in an adaptive training system
4," Department of Computer Science and Engineering, University of Minnesota-Twin Cities, Minneapolis, Minnesota"," Department of Computer Science and Engineering, University of Minnesota-Twin Cities, Minneapolis, Minnesota",Using POMDPs to control an accuracy-processing time trade-off in video surveillance
5," Department of Computer Science, University of Colorado at Boulder"," Department of Computer Science, University of Colorado at Boulder",Intelligent computation of reachability sets for space missions
6," School of Computer Science and Engineering, University of New South Wales, Sydney, NSW, Australia"," School of Computer Science and Engineering, University of New South Wales, Sydney, NSW, Australia",Using a critic to promote less popular candidates in a people-to-people recommender system
7, NASA Ames Research Center, Monterey Technologies,Local search for designing noise-minimal rotorcraft approach trajectories
8," Department of Industrial Engineering, Jerusalem College of Technology, Israel"," General Motors Advanced Technical Center, Israel",Learning driver's behavior to improve the acceptance of adaptive cruise control
9," Agent Technology Center, FEE, Czech Technical University in Prague"," Applied Informatics, College of Information Science and Technology, Drexel University",Multi-agent simulation of en-route human air-traffic controller
10," Universität Klagenfurt, Klagenfurt, Austria"," Siemens Austria, Wien, Austria",QuickPup: a heuristic backtracking algorithm for the partner units configuration problem
11," Language Technologies Institute, Carnegie Mellon University, Pittsburgh, PA"," Division of Cardiology, Allegheny General Hospital, Pittsburgh, PA",Cost-sensitive risk stratification in the diagnosis of heart disease
12," University of Wisconsin-Madison, Madison, WI"," Essentia Institute of Rural Health, Duluth, MN",Statistical relational learning to predict primary myocardial infarction from electronic health records
13," University of Southern California, Los Angeles, CA"," Los Angeles County Sheriff's Department, Los Angeles, CA",TRUSTS: scheduling randomized patrols for fare inspection in transit systems
14," Duke Unversity, Durham, NC"," Duke Unversity, Durham, NC",An undergraduate course in the intersection of computer science and economics
15, St. Lawrence University, St. Lawrence University,Teaching problem-solving in algorithms and AI
16, Vanderbilt University, Cornell University,"Incorporating computational sustainability into AI education through a freely-available, collectively-composed supplementary lab text"
17," School of Engineering, Department of Computer Engineering & Informatics, University of Patras, Patras, Hellas, Greece"," School of Engineering, Department of Computer Engineering & Informatics, University of Patras, Patras, Hellas, Greece",Teaching aspects of constraint satisfaction algorithms via a game
18," University of Massachusetts Lowell, Computer Science, Lowell, Massachusetts"," University of Massachusetts Lowell, Computer Science, Lowell, Massachusetts",Teaching localization in probabilistic robotics
19," Computer Science Program, Bard College, Annandale-on-Hudson, NY"," Computer Science Program, Bard College, Annandale-on-Hudson, NY",Pedagogical explorations in computational perception for performance
20, Gettysburg College, Ithaca College,Model AI assignments 2012
21," ARC Centre of Excellence in Autonomous Systems, School of Computer Science and Engineering, UNSW, Syndey, NSW, Australia"," ARC Centre of Excellence in Autonomous Systems, School of Computer Science and Engineering, UNSW, Syndey, NSW, Australia",Capabilities in heterogeneous multi-robot systems
22," Department of Computer Science, University of New Hampshire, Durham, NH"," Department of Computer Science, University of New Hampshire, Durham, NH",Planning under time pressure
23," Department of Computer Science, University of New Mexico, Albuquerque, NM"," Department of Computer Science, University of New Mexico, Albuquerque, NM",Enriching chatter bots with semantic conversation control
24," Department of Computer Science and Engineering, Lehigh University, Bethlehem, PA"," Department of Computer Science and Engineering, Lehigh University, Bethlehem, PA",Solution diversity in planning
25," Department of Computer Science, The Ohio State University, Columbus, Ohio"," Department of Computer Science, The Ohio State University, Columbus, Ohio",Abductive metareasoning for truth-seeking agents
26," School of Computing, University of Utah, Salt Lake City, UT"," School of Computing, University of Utah, Salt Lake City, UT",Acquiring domain specific knowledge and coreference cues for coreference resolution
27," ARC Centre of Excellence in Autonomous Systems, School of Computer Science and Engineering, UNSW, Sydney, NSW, Australia"," ARC Centre of Excellence in Autonomous Systems, School of Computer Science and Engineering, UNSW, Sydney, NSW, Australia",A multi-agent control architecture for a rescue robot
28," David R. Cheriton School of Computer Science, University of Waterloo, Waterloo, ON"," David R. Cheriton School of Computer Science, University of Waterloo, Waterloo, ON",Dynamic multiagent resource allocation: integrating auctions and MDPs for real-time decisions
29," Computer Science and Engineering, University of Michigan, Ann Arbor"," Computer Science and Engineering, University of Michigan, Ann Arbor",Learning actions and action verbs from human-agent interaction
