,first-author-affiliation,last-author-affiliation,title
0," School of Computer Science, University of Sci. and Tech. of China, Hefei, Anhui, China"," School of Computer Science, University of Sci. and Tech. of China, Hefei, Anhui, China",Covering number as a complexity measure for POMDP planning and learning
1," Computer Science Department, Ben Gurion University of The Negev, Beer-Sheva, Israel"," Computer Science Department, Ben Gurion University of The Negev, Beer-Sheva, Israel",Lifted MEU by weighted model counting
2," Department of Computer Science, Ben-Gurion University of the Negev"," Information Systems Engineering & Deutsche Telekom Laboratories, Ben-Gurion University of the Negev",A multi-path compilation approach to contingent planning
3," Artificial Intelligence Center, SRI International, Menlo Park, CA"," Artificial Intelligence Center, SRI International, Menlo Park, CA",Exact lifted inference with distinct soft evidence on every object
4," Tsinghua National Laboratory for Information Science and Technology, Department of Automation, Tsinghua University, Beijing, China"," Department of Computer Science, University of California-Irvine, Irvine CA",Approximating the sum operation for marginal-MAP inference
5,,,A search algorithm for latent variable models with unbounded domains
6, University of California Irvine," IBM Research, Dublin, Ireland",Search algorithms for M best solutions for graphical models
7," Department of Computer Science and Engineering, University of Washington, Seattle, WA"," Department of Computer Science and Engineering, University of Washington, Seattle, WA",A tractable first-order probabilistic logic
8," Department of Computer Science, The University of Texas at Dallas, Richardson, TX"," Department of Computer Science, The University of Texas at Dallas, Richardson, TX",Advances in lifted importance sampling
9," Computer Science Dept., Cornell University, Ithaca, NY"," Computer Science Dept., Cornell University, Ithaca, NY",I'm doing as well as I can: modeling people as rational finite automata
10," Department of Computing Science, University of Alberta, Edmonton, AB, Canada"," Department of Computing Science, University of Alberta, Edmonton, AB, Canada",Using sliding windows to generate action abstractions in extensive-form games
11," AiRPX, Paris, France"," LIP6-CNRS, UPMC, Paris Cedex 05, France",Sequential decision making with rank dependent utility: a minimax regret approach
12," École Polytechnique Fédérale de Lausanne (EPFL), Lausanne, Switzerland"," Nanyang Technological University, Singapore",Modeling context aware dynamic trust using hidden Markov model
13," IBM Research - Tokyo, Kanagawa, Japan"," IBM Research - Tokyo, Kanagawa, Japan",Time-consistency of optimization problems
14," NICTA & ANU, Canberra, Australia"," ANU & NICTA, Canberra, Australia",Symbolic variable elimination for discrete and continuous graphical models
15," Department of Computer Science, KU Leuven, Heverlee, Belgium"," Department of Computer Science, KU Leuven, Heverlee, Belgium",Conditioning in first-order knowledge compilation and lifted probabilistic inference
16," Department of Computer Science and Technology, School of Information, Renmin University of China, Beijing, China"," Department of Computer Science and Technology, School of Information, Renmin University of China, Beijing, China",Belief functions on distributive lattices
17," Department of Engineering Mathematics and Physics, Faculty of Engineering, Alexandria University, Alexandria, Egypt"," Department of Engineering Mathematics and Physics, Faculty of Engineering, Alexandria University, Alexandria, Egypt",Visibility induction for discretized pursuit-evasion games
18," The Robotics Institute, Carnegie Mellon University, Pittsburgh, PA"," The Robotics Institute, Carnegie Mellon University, Pittsburgh, PA",Efficient optimization of control libraries
19," Department of Computer Science, Yale University, New Haven, CT"," Department of Computer Science, Yale University, New Haven, CT",Mirror perspective-taking with a humanoid robot
20," ARC Centre of Excellence in Autonomous Systems, School of Computer Science and Engineering, University of New South Wales, Sydney, NSW, Australia"," ARC Centre of Excellence in Autonomous Systems, School of Computer Science and Engineering, University of New South Wales, Sydney, NSW, Australia",Repeated sequential auctions with dynamic task clusters
21," Department of Computer Science, The University of Bath, Bath, United Kingdom"," ECIT Institute, Queen's University Belfast, Belfast, United Kingdom",Visual saliency estimation through manifold learning
22," Department of Computer Science, University of California, Santa Barbara, CA"," Department of Computer Science, University of California, Santa Barbara, CA",Catch me if you can: pursuit and capture in polygonal environments with obstacles
23," Université de Caen Basse-Normandie, CNRS - UMR, Caen, France"," Université de Caen Basse-Normandie, CNRS - UMR, Caen, France",Coordinated multi-robot exploration under communication constraints using decentralized Markov decision processes
24," KUKA Laboratories GmbH, Augsburg, Germany"," University of Freiburg, Freiburg, Germany",Occupancy grid models for robot mapping in changing environments
25," National Research Council Post Doctoral Research Associate, Naval Research Lab, Washington, DC"," National Research Council Post Doctoral Research Associate, Naval Research Lab, Washington, DC",Improving request compliance through robot affect
26," Graduate School of Informatics, Kyoto University, Kyoto, Japan"," Graduate School of Informatics, Kyoto University, Kyoto, Japan",Bayesian unification of sound source localization and separation with permutation resolution
27," Department of Computer Engineering, Izmir University, Izmir, Turkey"," Department of Mathematics, Statistics and Computer Science, Saint Paul, MN",Symmetric rendezvous in planar environments with and without obstacles
28," Department of Electrical Engineering & Computer Science, University of Michigan, Ann Arbor, MI"," Department of Naval Architecture & Marine Engineering, University of Michigan, Ann Arbor, MI",Automatic targetless extrinsic calibration of a 3D lidar and camera by maximizing mutual information
29," Politecnico di Milano, Milano, Italy"," University of California, Merced, Merced, CA",Searching for optimal off-line exploration paths in grid environments for a robot with limited visibility
