,first-author-affiliation,last-author-affiliation,title
0," Shanghai Key Laboratory of Intelligent Information Processing, Fudan University, School of Computer Science, Shanghai, China"," Shanghai Key Laboratory of Intelligent Information Processing, Fudan University, School of Computer Science, Shanghai, China",A feature-enriched neural model for joint Chinese word segmentation and part-of-speech tagging
1," Computer Science Department, Virginia Tech, Virginia"," Computer Science Department, Virginia Tech, Virginia",Multimodal storytelling via generative adversarial imitation learning
2," Institute for Interdisciplinary Information Sciences, Tsinghua University, Beijing, China"," Institute for Interdisciplinary Information Sciences, Tsinghua University, Beijing, China",Joint training for pivot-based neural machine translation
3," Department of Computer Science, KU Leuven, Belgium"," Department of Computer Science, KU Leuven, Belgium",Solving probability problems in natural language
4," Laboratory of Network Oriented Intelligent Computation, Shenzhen Graduate School, Harbin Institute of Technology, Shenzhen, China and Department of Computing, The Hong Kong Polytechnic University, Hong Kong"," Laboratory of Network Oriented Intelligent Computation, Shenzhen Graduate School, Harbin Institute of Technology, Shenzhen, China",Stance classification with target-specific neural attention networks
5, Toyohashi University of Technology, Honda Research Institute Japan,An attention-based regression model for grounding textual phrases in images
6," SCIR, Harbin Institute of Technology, Harbin, China"," SCIR, Harbin Institute of Technology, Harbin, China",Effective deep memory networks for distant supervised relation extraction
7," DISI, University of Trento, Italy"," DISI, University of Trento, Italy",Understanding and exploiting language diversity
8," Research Center for Social Computing and Information Retrieval, Harbin Institute of Technology, China and Baidu Inc., Beijing, China"," Baidu Inc., Beijing, China",Learning to explain entity relationships by pairwise ranking with convolutional neural networks
9, National University of Singapore, National University of Singapore,SWIM: a simple word interaction model for implicit discourse relation recognition
10," Department of Computer Science, Tsinghua University and Cognitive Science & Computer Science, Johns Hopkins University"," Cognitive Science & Computer Science, Johns Hopkins University",MAT: a multimodal attentive translator for image captioning
11," MOEKLINNS Lab., Department of Computer Science, Xi'an Jiaotong University, Shaanxi, China"," School of Electronic Engineering, Xidian University, Shaanxi, China",How unlabeled web videos help complex event detection?
12," BJ ER Center of HVLIP&CC, School of Comp. Sci., Beijing Institute of Technology, Beijing, China"," BJ ER Center of HVLIP&CC, School of Comp. Sci., Beijing Institute of Technology, Beijing, China",A structural representation learning for multi-relational networks
13," Shanghai Key Laboratory of Intelligent Information Processing, Fudan University, School of Computer Science, Shanghai, China"," Shanghai Key Laboratory of Intelligent Information Processing, Fudan University, School of Computer Science, Shanghai, China",Dynamic compositional neural networks over tree structure
14," Shanghai Key Laboratory of Intelligent Information Processing, Fudan University, School of Computer Science, Shanghai, China"," Shanghai Key Laboratory of Intelligent Information Processing, Fudan University, School of Computer Science, Shanghai, China",Adaptive semantic compositionality for sentence modelling
15," MOE Key Lab. of Computational Linguistics, Peking University, Beijing, China"," MOE Key Lab. of Computational Linguistics, Peking University, Beijing, China and Collaborative Innovation Center for Language Ability, Xuzhou, Jiangsu, China",Interactive attention networks for aspect-level sentiment classification
16, IBM T. J. Watson Research Center, IBM Research-Tokyo,Inverted bilingual topic models for lexicon extraction from non-parallel data
17," Human Language Technology Research Institute, University of Texas at Dallas, Richardson, TX"," Human Language Technology Research Institute, University of Texas at Dallas, Richardson, TX",Why can't you convince me? modeling weaknesses in unpersuasive arguments
18, Carnegie Mellon University, Carnegie Mellon University,Parsing natural language conversations using contextual cues
19," Data and Web Science Group, University of Mannheim, Germany"," Data and Web Science Group, University of Mannheim, Germany",Automatic assessment of absolute sentence complexity
20," Institution for a Global Society, Japan and National Institute of Informatics, Japan"," National Institute of Informatics, Japan and The Graduate University for Advanced Studies, Japan",Finding prototypes of answers for improving answer sentence selection
21," Institute of Computer Science and Technology, Peking University and The MOE Key Laboratory of Computational Linguistics, Peking University"," Institute of Computer Science and Technology, Peking University and The MOE Key Laboratory of Computational Linguistics, Peking University",From neural sentence summarization to headline generation: a coarse-to-fine approach
22," Department of Computer Science, University of Texas at Austin, Austin, TX"," Department of Computer Science, University of Texas at Austin, Austin, TX",Multi-modal word synset induction
23," National Laboratory of Pattern Recognition, Institute of Automation, Chinese Academy of Sciences, Beijing, China and University of Chinese Academy of Sciences, Beijing, China"," National Laboratory of Pattern Recognition, Institute of Automation, Chinese Academy of Sciences, Beijing, China and University of Chinese Academy of Sciences, Beijing, China",Conditional generative adversarial networks for commonsense machine comprehension
24," Natural Language Processing Lab., School of Computer Science and Technology, Soochow University, Suzhou, China"," Natural Language Processing Lab., School of Computer Science and Technology, Soochow University, Suzhou, China",Joint learning on relevant user attributes in micro-blog
