,first-author-affiliation,last-author-affiliation,title
0," School of Mathematics and Systems Science, Beihang University, China"," State Key Laboratory of Computer Science, Institute of Software, Chinese Academy of Sciences, Beijing, China",Preference planning for markov decision processes
1," School of Computer Science, McGill University, Montreal, Canada"," School of Computer Science, McGill University, Montreal, Canada",Information gathering and reward exploitation of subgoals for POMDPs
2," Department of Computing and Information Systems, University of Melbourne"," Department of Computing and Information Systems, University of Melbourne",Planning over multi-agent epistemic states: a classical planning approach
3," University of Basel, Basel, Switzerland"," University of Basel, Basel, Switzerland",From non-negative to general operator cost partitioning
4," David R. Cheriton School of Computer Science, University of Waterloo, Canada"," Department of Computing Science, University of Alberta, Canada",Approximate linear programming for constrained partially observable markov decision processes
5," Department of Information and Computer Science, Aalto University, Helsinki, Finland"," Department of Information and Computer Science, Aalto University, Helsinki, Finland",Discretization of temporal models with application to planning with SMT
6," Informatics Institute, University of Amsterdam, Amsterdam, The Netherlands"," Informatics Institute, University of Amsterdam, Dept. of CS, University of Liverpool",Exploiting submodular value functions for faster dynamic sensor selection
7," University of Basel, Basel, Switzerland"," University of Freiburg, Freiburg, Germany",Automatic configuration of sequential planning portfolios
8," Technion, Haifa, Israel"," University of Basel, Switzerland",Heuristics and symmetries in classical planning
9," University of Basel, Switzerland"," IBM Haifa Research Lab, Israel",Factored symmetries for merge-and-shrink abstractions
10, University of Alberta, University of Alberta,Improving exploration in UCT using local manifolds
11," Computer Science Division, University of California, Berkeley, CA"," Computer Science Division, University of California, Berkeley, CA",Tractability of planning with loops
12," IME - USP, São Paulo, Brazil"," NICTA & ANU, Canberra, Australia",Real-time symbolic dynamic programming for hybrid MDPs
13," Computer Science and Artificial Intelligence Laboratory, Massachusetts Institute of Technology, Cambridge, Massachusetts"," Computer Science and Artificial Intelligence Laboratory, Massachusetts Institute of Technology, Cambridge, Massachusetts",tBurton: a divide and conquer temporal planner
14," School of Computer Science, University of Massachusetts, Amherst, MA"," GREYC Laboratory, University of Caen, Basse-Normandie, France",Multi-objective mdps with conditional lexicographic reward preferences
15," Massachusetts Institute of Technology, Computer Science and Artificial Intelligence Laboratory, Cambridge, MA"," Massachusetts Institute of Technology, Computer Science and Artificial Intelligence Laboratory, Cambridge, MA",Resolving over-constrained probabilistic temporal problems through chance constraint relaxation
16," Sun Yat-Sen University, China"," Sun Yat-Sen University, China",An efficient forest-based tabu search algorithm for the split-delivery vehicle routing problem
17," School of Advanced Computing, Sun Yat-sen University, Guangzhou, China"," School of Advanced Computing, Sun Yat-sen University, Guangzhou, China",Crowdsourced action-model acquisition for planning
18, ANU & NICTA, NICTA & ANU,Loss-calibrated monte carlo action selection
19," Singapore-MIT Alliance for Research and Technology (SMART), Massachusetts Institute of Technology"," Department of Electrical Engineering and Computer Science, Massachusetts Institute of Technology",Solving uncertain MDPs with objectives that are separable over instantiations of model uncertainty
20," ANU & NICTA, Canberra, Australia"," ANU & NICTA, Canberra, Australia",Linear-time gibbs sampling in piecewise graphical models
21," National ICT Australia, Victoria Laboratory, Department of Computing and Information Systems, The University of Melbourne"," National ICT Australia, Victoria Laboratory, Department of Computing and Information Systems, The University of Melbourne",Stable model counting and its application in probabilistic logic programming
22," Computer Science Department, University of California, Los Angeles, Los Angeles, CA"," Department of Computer Science, Iowa State University, Ames, IA",Recovering causal effects from selection bias
23," LARODEC, Institut Superieur de Gestion de Tunis, Tunisia"," IRIT-CNRS, University of Toulouse, France",Egalitarian collective decision making under qualitative possibilistic uncertainty: principles and characterization
24," Department of Computer Science, University of British Columbia, Vancouver, BC, Canada"," Department of Computer Science, University of British Columbia, Vancouver, BC, Canada",Representing aggregators in relational probabilistic models
25," IST Austria, Klosterneuburg, Austria"," IIT Bombay, India",Optimal cost almost-sure reachability in POMDPs
26," Computer Science Department, University of California, Los Angeles"," Computer Science Department, University of California, Los Angeles",Value of information based on decision robustness
27, ETH Zürich," ETH, Zurich",Submodular surrogates for value of information
28," Escola Politécnica, Universidade de São Paulo, Brazil"," Escola Politécnica, Universidade de São Paulo, Brazil","Bayesian networks specified using propositional and relational constructs: combined, data, and domain complexity"
29," Graduate Center and Queens College, City University of New York, New York"," Graduate Center and Queens College, City University of New York, New York",An improved lower bound for bayesian network structure learning
